time,p_deg_per_sec,q_deg_per_sec,r_deg_per_sec
29.975,30,44.713561,-40.168467
29.9875,30,43.845618,-59.78473
30,30,42.952687,-78.550173
30.0125,30,42.035277,-96.197739
30.025,30,41.09391,-112.476278
30.0375,30,40.129125,-127.154125
30.05,30,39.141469,-140.022392
30.0625,30,38.131507,-150.897947
30.075,30,37.099813,-159.626016
30.0875,30,36.046976,-166.082386
30.1,30,34.973596,-170.175174
30.1125,30,33.880284,-171.846135
30.125,30,32.767663,-171.071487
30.1375,30,31.636368,-167.862255
30.15,30,30.487043,-162.264112
30.1625,30,29.320344,-154.356726
30.175,30,28.136935,-144.252631
30.1875,30,26.93749,-132.095621
30.2,30,25.722694,-118.058708
30.2125,30,24.493238,-102.341656
30.225,30,23.249823,-85.168141
30.2375,30,21.993158,-66.782566
30.25,30,20.723959,-47.446583
30.2625,30,19.44295,-27.435369
30.275,30,18.15086,-7.033712
30.2875,30,16.848425,13.468045
30.3,30,15.536389,33.778132
30.3125,30,14.215498,53.607511
30.325,30,12.886506,72.67398
30.3375,30,11.55017,90.706198
30.35,30,10.207251,107.447541
30.3625,30,8.858515,122.659758
30.375,30,7.504731,136.126356
30.3875,30,6.146669,147.655688
30.4,30,4.785105,157.083676
30.4125,30,3.420813,164.276146
30.425,30,2.054573,169.13074
30.4375,30,0.687161,171.578369
30.45,30,-0.680643,171.584201
30.4625,30,-2.048059,169.148152
30.475,30,-3.414307,164.304892
30.4875,30,-4.77861,157.123346
30.5,30,-6.140189,147.705717
30.5125,30,-7.498269,136.186032
30.525,30,-8.852075,122.728232
30.5375,30,-10.200837,107.523839
30.55,30,-11.543785,90.789234
30.5625,30,-12.880155,72.762572
30.575,30,-14.209184,53.700398
30.5875,30,-15.530115,33.873993
30.6,30,-16.842195,13.565515
30.6125,30,-18.144677,-6.93602
30.625,30,-19.436818,-27.338845
30.6375,30,-20.717882,-47.352601
30.65,30,-21.987139,-66.692464
30.6625,30,-23.243866,-85.083201
30.675,30,-24.487345,-102.263086
30.6875,30,-25.716869,-117.987627
30.7,30,-26.931737,-132.03304
30.7125,30,-28.131256,-144.199441
30.725,30,-29.314744,-154.313684
30.7375,30,-30.481524,-162.23183
30.75,30,-31.630933,-167.841193
30.7625,30,-32.762316,-171.061944
30.775,30,-33.875027,-171.848248
30.7875,30,-34.968432,-170.188913
30.8,30,-36.041909,-166.107554
30.8125,30,-37.094846,-159.662256
30.825,30,-38.126642,-150.944743
30.8375,30,-39.136709,-140.079077
30.85,30,-40.124472,-127.219893
30.8625,30,-41.089368,-112.550194
30.875,30,-42.030847,-96.27875
30.8875,30,-42.948372,-78.637127
30.9,30,-43.841421,-59.876388
30.9125,30,-44.709485,-40.263526
30.925,30,-45.552068,-20.077658
30.9375,30,-46.368691,0.393943
30.95,30,-47.158889,20.859938
30.9625,30,-47.92221,41.029066
30.975,30,-48.65822,60.614295
30.9875,30,-49.3665,79.336898
31,30,-50.046645,96.930427
31.0125,30,-50.698269,113.144503
31.025,30,-51.320999,127.748376
31.0375,30,-51.914482,140.534213
31.05,30,-52.478378,151.320054
31.0625,30,-53.012366,159.952401
31.075,30,-53.516142,166.308405
31.0875,30,-53.98942,170.29761
31.1,30,-54.431928,171.863245
31.1125,30,-54.843416,170.983028
31.125,30,-55.223648,167.669486
31.1375,30,-55.572407,161.969776
31.15,30,-55.889496,153.965013
31.1625,30,-56.174733,143.769114
31.175,30,-56.427956,131.527182
31.1875,30,-56.64902,117.413437
31.2,30,-56.8378,101.628736
31.2125,30,-56.994188,84.397717
31.225,30,-57.118094,65.965603
31.2375,30,-57.209449,46.594707
31.25,30,-57.268199,26.560703
31.2625,30,-57.294313,6.148705
31.275,30,-57.287773,-14.350799
31.2875,30,-57.248586,-34.64607
31.3,30,-57.176772,-54.448281
31.3125,30,-57.072373,-73.475616
31.325,30,-56.935448,-91.457293
31.3375,30,-56.766075,-108.137405
31.35,30,-56.564351,-123.278573
31.3625,30,-56.330391,-136.665317
31.375,30,-56.064327,-148.107124
31.3875,30,-55.766313,-157.441162
31.4,30,-55.436517,-164.534594
31.4125,30,-55.075127,-169.286472
31.425,30,-54.68235,-171.62917
31.4375,30,-54.258409,-171.529347
31.45,30,-53.803546,-168.988425
31.4625,30,-53.31802,-164.042564
31.475,30,-52.802108,-156.76215
31.4875,30,-52.256104,-147.250794
31.5,30,-51.680318,-135.643856
31.5125,30,-51.07508,-122.106518
31.525,30,-50.440734,-106.831436
31.5375,30,-49.777642,-90.035995
31.55,30,-49.086181,-71.959218
31.5625,30,-48.366746,-52.858361
31.575,30,-47.619746,-33.005256
31.5875,30,-46.845607,-12.682441
31.6,30,-46.044771,7.820862
31.6125,30,-45.217694,28.212864
31.625,30,-44.364847,48.203358
31.6375,30,-43.486717,67.507851
31.65,30,-42.583803,85.851614
31.6625,30,-41.65662,102.973591
31.675,30,-40.705697,118.63011
31.6875,30,-39.731576,132.59836
31.7,30,-38.734811,144.679551
31.7125,30,-37.715971,154.701752
31.725,30,-36.675637,162.522334
31.7375,30,-35.614402,168.029998
31.75,30,-34.532869,171.146363
31.7625,30,-33.431656,171.827079
31.775,30,-32.31139,170.062458
31.7875,30,-31.17271,165.877613
31.8,30,-30.016264,159.332101
31.8125,30,-28.842712,150.519072
31.825,30,-27.652722,139.563949
31.8375,30,-26.446973,126.622638
31.85,30,-25.226151,111.879312
31.8625,30,-23.990953,95.543789
31.875,30,-22.742083,77.848546
31.8875,30,-21.480251,59.04541
31.9,30,-20.206178,39.401976
31.9125,30,-18.92059,19.197798
31.925,30,-17.624218,-1.279591
31.9375,30,-16.317803,-21.73877
31.95,30,-15.002087,-41.888576
31.9625,30,-13.677822,-61.44225
31.975,30,-12.345762,-80.121516
31.9875,30,-11.006666,-97.660542
32,30,-9.661298,-113.809723
32.0125,30,-8.310423,-128.339235
32.025,30,-6.954812,-141.042302
32.0375,30,-5.595238,-151.738142
32.05,30,-4.232474,-160.274539
32.0625,30,-2.867299,-166.530007
32.075,30,-1.50049,-170.415524
32.0875,30,-0.132825,-171.875792
32.1,30,1.234915,-170.890029
32.1125,30,2.601952,-167.472266
32.125,30,3.967505,-161.671141
32.1375,30,5.330798,-153.569212
32.15,30,6.691052,-143.28178
32.1625,30,8.047493,-130.955251
32.175,30,9.399348,-116.765048
32.1875,30,10.745846,-100.913117
32.2,30,12.086221,-83.625053
32.2125,30,13.419707,-65.146888
32.225,30,14.745545,-45.741594
32.2375,30,16.062979,-25.685333
32.25,30,17.371259,-5.263534
32.2625,30,18.66964,15.233172
32.275,30,19.95738,35.513088
32.2875,30,21.233746,55.287605
32.3,30,22.498012,74.275302
32.3125,30,23.749455,92.20596
32.325,30,24.987364,108.824399
32.3375,30,26.211032,123.894116
32.35,30,27.419763,137.200649
32.3625,30,28.612866,148.554627
32.375,30,29.789664,157.794467
32.3875,30,30.949484,164.788675
32.4,30,32.091665,169.437711
32.4125,30,33.215558,171.675415
32.425,30,34.320521,171.46994
32.4375,30,35.405924,168.824211
32.45,30,36.471149,163.77588
32.4625,30,37.51559,156.396792
32.475,30,38.53865,146.791961
32.4875,30,39.539746,135.098079
32.5,30,40.518309,121.481563
32.5125,30,41.47378,106.136197
32.525,30,42.405615,89.280367
32.5375,30,43.313283,71.153953
32.55,30,44.196267,52.01492
32.5625,30,45.054062,32.135643
32.575,30,45.886182,11.799032
32.5875,30,46.69215,-8.705497
32.6,30,47.471509,-29.086133
32.6125,30,48.223813,-49.052834
32.625,30,48.948634,-68.321446
32.6375,30,49.64556,-86.617749
32.65,30,50.314192,-103.681361
32.6625,30,50.954149,-119.269444
32.675,30,51.565068,-133.160159
32.6875,30,52.1466,-145.15582
32.7,30,52.698413,-155.085713
32.7125,30,53.220192,-162.808523
32.725,30,53.711642,-168.214342
32.7375,30,54.172481,-171.226238
32.75,30,54.602447,-171.801349
32.7625,30,55.001294,-169.931488
32.775,30,55.368796,-165.643268
32.7875,30,55.704743,-158.997715
32.8,30,56.008944,-150.089405
32.8125,30,56.281225,-139.045116
32.825,30,56.521431,-126.022022
32.8375,30,56.729426,-111.20546
32.85,30,56.90509,-94.806292
32.8625,30,57.048323,-77.057898
32.875,30,57.159044,-58.212864
32.8875,30,57.237191,-38.539381
32.9,30,57.282717,-18.317429
32.9125,30,57.295598,2.165205
32.925,30,57.275825,22.617026
32.9375,30,57.223411,42.746974
32.95,30,57.138385,62.268575
32.9625,30,57.020796,80.904007
32.975,30,56.87071,98.388064
32.9875,30,56.688214,114.471922
33,30,56.47341,128.926687
33.0125,30,56.226422,141.546647
33.025,30,55.94739,152.152203
33.0375,30,55.636474,160.592422
33.05,30,55.29385,166.747189
33.0625,30,54.919714,170.528914
33.075,30,54.514279,171.883776
33.0875,30,54.077776,170.792494
33.1,30,53.610454,167.270599
33.1125,30,53.112579,161.368213
33.125,30,52.584435,153.169333
33.1375,30,52.026322,142.790643
33.15,30,51.43856,130.379844
33.1625,30,50.821483,116.11356
33.175,30,50.175442,100.194819
33.1875,30,49.500806,82.850168
33.2,30,48.797959,64.326444
33.2125,30,48.067302,44.887266
33.225,30,47.309252,24.80928
33.2375,30,46.524239,4.378224
33.25,30,45.712712,-16.11514
33.2625,30,44.875134,-36.379164
33.275,30,44.011981,-56.125462
33.2875,30,43.123745,-75.073017
33.3,30,42.210932,-92.952179
33.3125,30,41.274064,-109.508503
33.325,30,40.313673,-124.50637
33.3375,30,39.330307,-137.732339
33.35,30,38.324527,-148.998186
33.3625,30,37.296906,-158.143584
33.375,30,36.248028,-165.03838
33.3875,30,35.178493,-169.584451
33.4,30,34.08891,-171.717101
33.4125,30,32.979899,-171.40598
33.425,30,31.852092,-168.655515
33.4375,30,30.706133,-163.504848
33.45,30,29.542675,-156.027282
33.4625,30,28.36238,-146.329232
33.475,30,27.165921,-134.548714
33.4875,30,25.95398,-120.853383
33.5,30,24.727247,-105.43814
33.5125,30,23.486423,-88.522368
33.525,30,22.232214,-70.346799
33.5375,30,20.965334,-51.170099
33.55,30,19.686506,-31.265177
33.562501,30,18.396459,-10.915308
33.575001,30,17.095927,9.5899
33.587501,30,15.785653,29.958631
33.600001,30,14.466382,49.901009
33.612501,30,13.138866,69.133227
33.625001,30,11.803863,87.381583
33.637501,30,10.462133,104.386379
33.650001,30,9.11444,119.905612
33.662501,30,7.761553,133.718423
33.675001,30,6.404242,145.628236
33.687501,30,5.043282,155.465557
33.700001,30,3.679447,163.090389
33.712501,30,2.313516,168.39422
33.725001,30,0.946266,171.301567
33.737501,30,-0.421523,171.771057
33.750001,30,-1.789072,169.796007
33.762501,30,-3.155601,165.404526
33.775001,30,-4.520332,158.659109
33.787501,30,-5.882487,149.655754
33.800001,30,-7.241289,138.522591
33.812501,30,-8.595965,125.41806
33.825001,30,-9.945741,110.528656
33.837501,30,-11.28985,94.066277
33.850001,30,-12.627524,76.265205
33.862501,30,-13.958002,57.378773
33.875001,30,-15.280525,37.675763
33.887501,30,-16.59434,17.436574
33.900001,30,-17.898698,-3.050762
33.912501,30,-19.192855,-23.494681
33.925001,30,-20.476073,-43.604238
33.937501,30,-21.747623,-63.093246
33.950001,30,-23.006778,-81.684351
33.962501,30,-24.252822,-99.112974
33.975001,30,-25.485044,-115.131082
33.987501,30,-26.702742,-129.510717
34.000001,30,-27.905222,-142.047234
34.012501,30,-29.091798,-152.562224
34.025001,30,-30.261795,-160.906042
34.037501,30,-31.414546,-166.959944
34.050001,30,-32.549393,-170.637776
34.062501,30,-33.66569,-171.887196
34.075001,30,-34.762802,-170.690424
34.087501,30,-35.840101,-167.064492
34.100001,30,-36.896975,-161.061001
34.112501,30,-37.932822,-152.765389
34.125001,30,-38.94705,-142.295714
34.137501,30,-39.939082,-129.800975
34.150001,30,-40.908353,-115.458989
34.162501,30,-41.85431,-99.473861
34.175001,30,-42.776414,-82.073084
34.187501,30,-43.674139,-63.504292
34.200001,30,-44.546975,-44.031747
34.212501,30,-45.394422,-23.932569
34.225001,30,-46.216,-3.492798
34.237501,30,-47.011238,16.996681
34.250001,30,-47.779685,37.244273
34.262501,30,-48.520902,56.961828
34.275001,30,-49.234467,75.868738
34.287501,30,-49.919972,93.69593
34.300001,30,-50.577028,110.1897
34.312501,30,-51.20526,125.115318
34.325001,30,-51.80431,138.260372
34.337501,30,-52.373836,149.43779
34.350001,30,-52.913514,158.488502
34.362501,30,-53.423037,165.283703
34.375001,30,-53.902113,169.726689
34.387501,30,-54.350471,171.754229
34.400001,30,-54.767854,171.33747
34.412501,30,-55.154024,168.482341
34.425001,30,-55.508762,163.229476
34.437501,30,-55.831865,155.65363
34.450001,30,-56.123149,145.862617
34.462501,30,-56.382449,133.995778
34.475001,30,-56.609616,120.221994
34.487501,30,-56.80452,104.737284
34.500001,30,-56.967052,87.762019
34.512501,30,-57.097118,69.537778
34.525001,30,-57.194644,50.323919
34.537501,30,-57.259574,30.393881
34.550001,30,-57.291872,10.031296
34.562501,30,-57.291519,-10.474049
34.575001,30,-57.258516,-30.830333
34.587501,30,-57.19288,-50.747859
34.600001,30,-57.09465,-69.943172
34.612501,30,-56.963882,-88.143098
34.625001,30,-56.800649,-105.088625
34.637501,30,-56.605046,-120.538597
34.650001,30,-56.377183,-134.273137
34.662501,30,-56.11719,-146.096785
34.675001,30,-55.825216,-155.841274
34.687501,30,-55.501427,-163.367926
34.700001,30,-55.146007,-168.569627
34.712501,30,-54.75916,-171.372349
34.725001,30,-54.341105,-171.736205
34.737501,30,-53.892081,-169.656018
34.750001,30,-53.412343,-165.161392
34.762501,30,-52.902165,-158.31629
34.775001,30,-52.361839,-149.218129
34.787501,30,-51.791671,-137.996388
34.800001,30,-51.191986,-124.810768
34.812501,30,-50.563128,-109.848917
34.825001,30,-49.905453,-93.323765
34.837501,30,-49.219336,-75.470487
34.850001,30,-48.505169,-56.543159
34.862501,30,-47.763359,-36.811144
34.875001,30,-46.994329,-16.555255
34.887501,30,-46.198516,3.936237
34.900001,30,-45.376374,24.371712
34.912501,30,-44.528373,44.460343
34.925001,30,-43.654994,63.916242
34.937501,30,-42.756736,82.462525
34.950001,30,-41.834111,99.835252
34.962501,30,-40.887644,115.787186
34.975001,30,-39.917875,130.091308
34.987501,30,-38.925357,142.54405
35.000001,30,-37.910656,152.968194
35.012501,30,-36.874348,161.215389
35.025001,30,-35.817026,167.168266
35.037501,30,-34.739292,170.742108
35.050001,30,-33.641759,171.886054
35.062501,30,-32.525054,170.583823
35.075001,30,-31.389813,166.853949
35.087501,30,-30.236682,160.749513
35.100001,30,-29.06632,152.357389
35.112501,30,-27.879392,141.797008
35.125001,30,-26.676576,129.21866
35.137501,30,-25.458557,114.801353
35.150001,30,-24.226029,98.750263
35.162501,30,-22.979694,81.29382
35.175001,30,-21.720263,62.680454
35.187501,30,-20.448454,43.175059
35.200001,30,-19.164991,23.055223
35.212501,30,-17.870605,2.607279
35.225001,30,-16.566036,-17.87777
35.237501,30,-15.252025,-38.108394
35.250001,30,-13.929322,-57.796682
35.262501,30,-12.59868,-76.662444
35.275001,30,-11.260859,-94.437194
35.287501,30,-9.91662,-110.867971
35.300001,30,-8.566729,-125.720944
35.312501,30,-7.211956,-138.784735
35.325001,30,-5.853073,-149.873426
35.337501,30,-4.490854,-158.829212
35.350001,30,-3.126076,-165.524639
35.362501,30,-1.759517,-169.864421
35.375001,30,-0.391954,-171.786797
35.387501,30,0.975832,-171.264411
35.400001,30,2.343061,-168.304694
35.412501,30,3.708955,-162.94977
35.425001,30,5.072736,-155.275845
35.437501,30,6.433626,-145.39213
35.450001,30,7.790849,-133.439284
35.462501,30,9.143632,-119.587413
35.475001,30,10.491204,-104.033647
35.487501,30,11.832797,-86.999339
35.500001,30,13.167646,-68.726911
35.512501,30,14.494991,-49.476403
35.525001,30,15.814076,-29.521777
35.537501,30,17.124147,-9.147016
35.550001,30,18.42446,11.357919
35.562501,30,19.714273,31.701216
35.575001,30,20.99285,51.593361
35.587501,30,22.259463,70.751261
35.600001,30,23.513391,88.902273
35.612501,30,24.753918,105.788082
35.625001,30,25.980338,121.168381
35.637501,30,27.191952,134.824286
35.650001,30,28.388068,146.561456
35.662501,30,29.568006,156.212853
35.675001,30,30.731094,163.641125
35.687501,30,31.876667,168.740559
35.700001,30,33.004074,171.43858
35.712501,30,34.112672,171.696794
35.725001,30,35.201828,169.511525
35.737501,30,36.270923,164.913873
35.750001,30,37.319347,157.969269
35.762501,30,38.346503,148.776543
35.775001,30,39.351805,137.466522
35.787501,30,40.33468,124.200162
35.800001,30,41.294568,109.166262
35.812501,30,42.230922,92.578775
35.825001,30,43.143208,74.673765
35.837501,30,44.030907,55.706043
35.850001,30,44.893513,35.945548
35.862501,30,45.730533,15.673498
35.875001,30,46.541491,-4.821608
35.887501,30,47.325926,-25.248096
35.900001,30,48.083389,-45.315268
35.912501,30,48.813449,-64.737542
35.925001,30,49.51569,-83.238511
35.937501,30,50.189712,-100.55488
35.950001,30,50.83513,-116.440215
35.962501,30,51.451577,-130.668445
35.975001,30,52.038702,-143.037082
35.987501,30,52.59617,-153.370104
36.000001,30,53.123663,-161.520457
36.012501,30,53.62088,-167.372151
36.025001,30,54.087539,-170.841907
36.037501,30,54.523373,-171.880348
36.050001,30,54.928134,-170.472693
36.062501,30,55.301591,-166.638976
36.075001,30,55.643531,-160.433757
36.087501,30,55.95376,-151.945343
36.100001,30,56.232101,-141.294537
36.112501,30,56.478394,-128.632915
36.125001,30,56.692501,-114.140668
36.137501,30,56.874298,-98.024042
36.150001,30,57.023682,-80.512399
36.162501,30,57.140568,-61.854952
36.175001,30,57.224889,-42.317225
36.187501,30,57.276598,-22.177264
36.200001,30,57.295665,-1.721691
36.212501,30,57.282078,18.758385
36.225001,30,57.235846,38.971503
36.237501,30,57.156995,58.630002
36.250001,30,57.04557,77.454116
36.262501,30,56.901635,95.17595
36.275001,30,56.725271,111.543299
36.287501,30,56.516579,126.323233
36.300001,30,56.275678,139.305413
36.312501,30,56.002705,150.305084
36.325001,30,55.697816,159.165706
36.337501,30,55.361185,165.76118
36.350001,30,54.993003,169.997643
36.362501,30,54.59348,171.814805
36.375001,30,54.162844,171.186804
36.387501,30,53.701341,168.122579
36.400001,30,53.209232,162.665738
36.412501,30,52.6868,154.893938
36.425001,30,52.134341,144.917783
36.437501,30,51.552171,132.879248
36.450001,30,50.940621,118.949657
36.462501,30,50.300039,103.327249
36.475001,30,49.630791,86.234351
36.487501,30,48.933259,67.914219
36.500001,30,48.207839,48.627573
36.512501,30,47.454945,28.64889
36.525001,30,46.675007,8.262494
36.537501,30,45.868468,-12.241489
36.550001,30,45.035789,-32.571258
36.562501,30,44.177443,-52.437494
36.575001,30,43.293921,-71.557471
36.587501,30,42.385725,-89.659087
36.600001,30,41.453373,-106.48473
36.612501,30,40.497397,-121.794948
36.625001,30,39.518341,-135.371856
36.637501,30,38.516764,-147.022235
36.650001,30,37.493235,-156.580285
36.662501,30,36.448339,-163.90998
36.675001,30,35.382671,-168.907011
36.687501,30,34.296838,-171.500261
36.700001,30,33.19146,-171.652825
36.712501,30,32.067165,-169.362532
36.725001,30,30.924595,-164.661976
36.737501,30,29.764401,-157.618053
36.750001,30,28.587244,-148.331007
36.762501,30,27.393795,-136.933006
36.775001,30,26.184735,-123.586259
36.787501,30,24.960751,-108.480709
36.800001,30,23.722543,-91.831328
36.812501,30,22.470814,-73.875061
36.825001,30,21.20628,-54.867449
36.837501,30,19.92966,-35.078998
36.850001,30,18.641681,-14.791324
36.862501,30,17.343079,5.706851
36.875001,30,16.034593,26.12381
36.887501,30,14.716969,46.16899
36.900001,30,13.390958,65.557122
36.912501,30,12.057315,84.012286
36.925001,30,10.7168,101.271839
36.937501,30,9.370178,117.090153
36.950001,30,8.018216,131.242113
36.962501,30,6.661684,143.526316
36.975001,30,5.301356,153.767941
36.987501,30,3.938006,161.821236
37.000001,30,2.572412,167.571591
37.012501,30,1.205352,170.937171
37.025001,30,-0.162394,171.870078
37.037501,30,-1.530049,170.357037
37.050001,30,-2.896831,166.41958
37.062501,30,-4.261962,160.113742
37.075001,30,-5.624665,151.529264
37.087501,30,-6.984162,140.788315
37.100001,30,-8.339679,128.043755
37.112501,30,-9.690442,113.476954
37.125001,30,-11.035684,97.29522
37.137501,30,-12.374636,79.72884
37.150001,30,-13.706535,61.027808
37.162501,30,-15.030623,41.458267
37.175001,30,-16.346145,21.298717
37.187501,30,-17.652352,0.836057
37.200001,30,-18.948498,-19.638502
37.212501,30,-20.233845,-39.833577
37.225001,30,-21.507662,-59.461766
37.237501,30,-22.76922,-78.243731
37.250001,30,-24.017803,-95.91218
37.262501,30,-25.252697,-112.215666
37.275001,30,-26.4732,-126.922168
37.287501,30,-27.678616,-139.822392
37.300001,30,-28.868258,-150.732751
37.312501,30,-30.041447,-159.497973
37.325001,30,-31.197516,-165.99332
37.337501,30,-32.335805,-170.126352
37.350001,30,-33.455665,-171.838251
37.362501,30,-34.55646,-171.104654
37.375001,30,-35.63756,-167.936001
37.387501,30,-36.69835,-162.377387
37.400001,30,-37.738226,-154.507918
37.412501,30,-38.756594,-144.439588
37.425001,30,-39.752875,-132.315683
37.437501,30,-40.726501,-118.308744
37.450001,30,-41.676917,-102.618107
37.462501,30,-42.60358,-85.467072
37.475001,30,-43.505964,-67.099723
37.487501,30,-44.383553,-47.777453
37.500001,30,-45.235848,-27.775243
37.512501,30,-46.062363,-7.377753
37.525001,30,-46.862626,13.124733
37.537501,30,-47.636183,33.440435
37.550001,30,-48.382591,53.280234
37.562501,30,-49.101426,72.361782
37.575001,30,-49.792278,90.413521
37.587501,30,-50.454753,107.178551
37.600001,30,-51.088473,122.418282
37.612501,30,-51.693078,135.915832
37.625001,30,-52.268223,147.479112
37.637501,30,-52.81358,156.94356
37.650001,30,-53.328838,164.174484
37.662501,30,-53.813704,169.068978
37.675001,30,-54.267901,171.557388
37.687501,30,-54.691171,171.604298
37.700001,30,-55.083272,169.209042
37.712501,30,-55.443981,164.405708
37.725001,30,-55.773092,157.262653
37.737501,30,-56.070417,147.881533
37.750001,30,-56.335788,136.395855
37.762501,30,-56.569053,122.969075
37.775001,30,-56.770079,107.792275
37.787501,30,-56.938751,91.081443
37.800001,30,-57.074974,73.074395
37.812501,30,-57.178669,54.027398
37.825001,30,-57.249778,34.211516
37.837501,30,-57.28826,13.908757
37.850001,30,-57.294093,-6.591943
37.862501,30,-57.267274,-26.99883
37.875001,30,-57.207819,-47.021487
37.887501,30,-57.11576,-66.374963
37.900001,30,-56.99115,-84.783831
37.912501,30,-56.834061,-101.986109
37.925001,30,-56.644583,-117.736983
37.937501,30,-56.422822,-131.812297
37.950001,30,-56.168905,-144.01174
37.962501,30,-55.882978,-154.161696
37.975001,30,-55.565202,-162.117719
37.987501,30,-55.21576,-167.766583
38.000001,30,-54.83485,-171.027896
38.012501,30,-54.422689,-171.855246
38.025001,30,-53.979513,-170.236858
38.037501,30,-53.505573,-166.195765
38.050001,30,-53.001141,-159.789476
38.062501,30,-52.466503,-151.109162
38.075001,30,-51.901964,-140.278356
38.087501,30,-51.307845,-127.451195
38.100001,30,-50.684486,-112.810227
38.112501,30,-50.032242,-96.563814
38.125001,30,-49.351484,-78.943164
38.137501,30,-48.642601,-60.199044
38.150001,30,-47.905996,-40.598208
38.162501,30,-47.142089,-20.419604
38.175001,30,-46.351316,0.0496
38.187501,30,-45.534126,20.518097
38.200001,30,-44.690987,40.694594
38.212501,30,-43.822378,60.29195
38.225001,30,-42.928795,79.031269
38.237501,30,-42.010746,96.645863
38.250001,30,-41.068755,112.885054
38.262501,30,-40.103359,127.517733
38.275001,30,-39.115107,140.33566
38.287501,30,-38.104564,151.156416
38.300001,30,-37.072305,159.826007
38.312501,30,-36.018918,166.221053
38.325001,30,-34.945004,170.250544
38.337501,30,-33.851174,171.857134
38.350001,30,-32.738053,171.01796
38.362501,30,-31.606274,167.744964
38.375001,30,-30.456482,162.084725
38.387501,30,-29.289334,154.117797
38.400001,30,-28.105493,143.957559
38.412501,30,-26.905634,131.748606
38.425001,30,-25.690442,117.664689
38.437501,30,-24.460609,101.90624
38.450001,30,-23.216836,84.697525
38.462501,30,-21.959831,66.283447
38.475001,30,-20.690311,46.926064
38.487501,30,-19.409,26.900858
38.500001,30,-18.116627,6.492816
38.512501,30,-16.81393,-14.007628
38.525001,30,-15.50165,-34.308725
38.537501,30,-14.180536,-54.12156
38.550001,30,-12.85134,-73.164171
38.562501,30,-11.514821,-91.165555
38.575001,30,-10.171739,-107.869527
38.587501,30,-8.82286,-123.038366
38.600001,30,-7.468952,-136.456199
38.612501,30,-6.110789,-147.932073
38.625001,30,-4.749142,-157.302668
38.637501,30,-3.384789,-164.434629
38.650001,30,-2.018508,-169.226457
38.662501,30,-0.651075,-171.60996
38.675001,30,0.716728,-171.551215
38.687501,30,2.084123,-169.05106
38.700001,30,3.45033,-164.145075
38.712501,30,4.814571,-156.903078
38.725001,30,6.176067,-147.428133
38.737501,30,7.534045,-135.855083
38.750001,30,8.887728,-122.348626
38.762501,30,10.236346,-107.10098
38.775001,30,11.579131,-90.329139
38.787501,30,12.915316,-72.271789
38.800001,30,14.244141,-53.185912
38.812501,30,15.564848,-33.343126
38.825001,30,16.876685,-13.025821
38.837501,30,18.178904,7.476859
38.850001,30,19.470762,27.873134
38.862501,30,20.751524,47.872735
38.875001,30,22.02046,67.191041
38.887501,30,23.276846,85.553125
38.900001,30,24.519966,102.697671
38.912501,30,25.749112,118.380686
38.925001,30,26.963584,132.378981
38.937501,30,28.162689,144.49334
38.950001,30,29.345744,154.551359
38.962501,30,30.512075,162.409898
38.975001,30,31.661017,167.957121
38.987501,30,32.791915,171.114081
39.000001,30,33.904125,171.835851
39.012501,30,34.997013,170.11216
39.025001,30,36.069955,165.967538
39.037501,30,37.122342,159.460968
39.050001,30,38.153572,150.685048
39.062501,30,39.163058,139.764672
39.075001,30,40.150225,126.855251
39.087501,30,41.11451,112.140505
39.100001,30,42.055364,95.829844
39.112501,30,42.97225,78.155392
39.125001,30,43.864647,59.368681
39.137501,30,44.732044,39.737072
39.150001,30,45.573949,19.539949
39.162501,30,46.389881,-0.935254
39.175001,30,47.179375,-21.397148
39.187501,30,47.941981,-41.55453
39.200001,30,48.677265,-61.120534
39.212501,30,49.384807,-79.816709
39.225001,30,50.064205,-97.376981
39.237501,30,50.715071,-113.551444
39.250001,30,51.337034,-128.109913
39.262501,30,51.92974,-140.845201
39.275001,30,52.492851,-151.576068
39.287501,30,53.026047,-160.149797
39.300001,30,53.529022,-166.444373
39.312501,30,54.001491,-170.370216
39.325001,30,54.443184,-171.871456
39.337501,30,54.85385,-170.926726
39.350001,30,55.233254,-167.549474
39.362501,30,55.581181,-161.78776
39.375001,30,55.897431,-153.723584
39.387501,30,56.181826,-143.471708
39.400001,30,56.434202,-131.178032
39.412501,30,56.654416,-117.017511
39.425001,30,56.842343,-101.191668
39.437501,30,56.997874,-83.925729
39.450001,30,57.120923,-65.465411
39.462501,30,57.211418,-46.073429
39.475001,30,57.269308,-26.025759
39.487501,30,57.294559,-5.607706
39.500001,30,57.287159,14.890152
39.512501,30,57.24711,35.176103
39.525001,30,57.174436,54.961449
39.537501,30,57.069178,73.964618
39.550001,30,56.931395,91.915168
39.562501,30,56.761168,108.557638
39.575001,30,56.558592,123.655183
39.587501,30,56.323783,136.992944
39.600001,30,56.056874,148.381106
39.612501,30,55.758019,157.6576
39.625001,30,55.427387,164.690408
39.637501,30,55.065167,169.379444
39.650001,30,54.671564,171.657976
39.662501,30,54.246804,171.493578
39.675001,30,53.791129,168.88859
39.687501,30,53.304798,163.880083
39.700001,30,52.788088,156.539337
39.712501,30,52.241294,146.970819
39.725001,30,51.664727,135.310703
39.737501,30,51.058717,121.72493
39.750001,30,50.423608,106.406842
39.762501,30,49.759762,89.574437
