time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
25.35,0.547463,-0.434755,-0.084405
25.3625,0.636184,-0.635541,-0.390822
25.375,0.729825,-0.825087,-0.695118
25.3875,0.829402,-0.999539,-0.994467
25.4,0.935469,-1.155279,-1.286004
25.4125,1.048001,-1.289009,-1.566799
25.425,1.166291,-1.397849,-1.833803
25.4375,1.288878,-1.479437,-2.083781
25.45,1.413502,-1.532047,-2.31325
25.4625,1.537107,-1.554694,-2.518432
25.475,1.6559,-1.547234,-2.695243
25.4875,1.765466,-1.510433,-2.839342
25.5,1.860969,-1.446001,-2.94626
25.5125,1.937423,-1.356561,-3.011602
25.525,1.990024,-1.245567,-3.031336
25.5375,2.014528,-1.117131,-3.002127
25.55,2.007614,-0.975803,-2.921682
25.5625,1.967208,-0.82628,-2.78906
25.575,1.892697,-0.673112,-2.604887
25.5875,1.785012,-0.520394,-2.371451
25.6,1.646571,-0.371521,-2.092651
25.6125,1.481095,-0.229007,-1.773823
25.625,1.293332,-0.094395,-1.421476
25.6375,1.088738,0.031727,-1.04297
25.65,0.873172,0.149631,-0.646199
25.6625,0.652608,0.26027,-0.239299
25.675,0.432919,0.365056,0.169605
25.6875,0.2197,0.46561,0.572592
25.7,0.018135,0.563514,0.962117
25.7125,-0.167109,0.660085,1.331142
25.725,-0.331979,0.756188,1.673267
25.7375,-0.47313,0.852105,1.982842
25.75,-0.588017,0.947469,2.255079
25.7625,-0.674972,1.041265,2.486144
25.775,-0.733263,1.1319,2.673214
25.7875,-0.76311,1.217327,2.814501
25.8,-0.765648,1.29521,2.909224
25.8125,-0.742851,1.363126,2.957529
25.825,-0.697386,1.418753,2.960371
25.8375,-0.632448,1.460063,2.919364
25.85,-0.551563,1.485473,2.836631
25.8625,-0.458394,1.493958,2.714655
25.875,-0.35655,1.485119,2.556158
25.8875,-0.249436,1.459204,2.364014
25.9,-0.140116,1.417087,2.141198
25.9125,-0.031235,1.360208,1.890769
25.925,0.07504,1.290488,1.615878
25.9375,0.177035,1.210234,1.319795
25.95,0.273553,1.122021,1.005939
25.9625,0.363834,1.028586,0.677906
25.975,0.44749,0.932724,0.339491
25.9875,0.524432,0.837185,-0.005312
26,0.594776,0.744596,-0.352323
26.0125,0.658757,0.657384,-0.697201
26.025,0.716644,0.577717,-1.035493
26.0375,0.768664,0.507454,-1.362692
26.05,0.814948,0.448102,-1.6743
26.0625,0.855488,0.400784,-1.965902
26.075,0.890131,0.36622,-2.233248
26.0875,0.91859,0.34471,-2.47233
26.1,0.940479,0.336138,-2.679467
26.1125,0.955371,0.339984,-2.851381
26.125,0.962866,0.355354,-2.985278
26.1375,0.962668,0.381033,-3.078912
26.15,0.954655,0.415542,-3.130648
26.1625,0.938945,0.457218,-3.139501
26.175,0.915937,0.504298,-3.10517
26.1875,0.886333,0.55501,-3.028039
26.2,0.851134,0.607647,-2.909172
26.2125,0.811611,0.660647,-2.75028
26.225,0.769256,0.712638,-2.553678
26.2375,0.725717,0.762477,-2.32223
26.25,0.682722,0.809255,-2.059283
26.2625,0.642003,0.852286,-1.768598
26.275,0.605218,0.891081,-1.454283
26.2875,0.573882,0.925304,-1.120723
26.3,0.54931,0.954725,-0.772516
26.3125,0.532562,0.979169,-0.414409
26.325,0.524407,0.998481,-0.051237
26.3375,0.525291,1.012492,0.312129
26.35,0.535322,1.021006,0.670839
26.3625,0.554257,1.023803,1.020111
26.375,0.581506,1.02066,1.355282
26.3875,0.616145,1.011387,1.671855
26.4,0.656939,0.995878,1.965544
26.4125,0.702387,0.974164,2.232323
26.425,0.75077,0.946469,2.468477
26.4375,0.800225,0.913258,2.670651
26.45,0.848813,0.875276,2.83591
26.4625,0.894616,0.833559,2.961797
26.475,0.935815,0.789428,3.04639
26.4875,0.970772,0.744457,3.088356
26.5,0.998102,0.700409,3.086997
26.5125,1.016716,0.659166,3.042285
26.525,1.025849,0.622628,2.954878
26.5375,1.025055,0.592612,2.82611
26.55,1.01418,0.570755,2.657974
26.5625,0.993312,0.558422,2.453067
26.575,0.96272,0.556624,2.214534
26.5875,0.922784,0.565963,1.945986
26.6,0.873928,0.586594,1.651417
26.6125,0.816573,0.618204,1.335113
26.625,0.751094,0.660022,1.001565
26.6375,0.677816,0.710833,0.655383
26.65,0.59702,0.76902,0.30122
26.6625,0.50898,0.832614,-0.056294
26.675,0.414018,0.899359,-0.412608
26.6875,0.312569,0.966793,-0.763288
26.7,0.205262,1.032333,-1.104044
26.7125,0.092991,1.093381,-1.430737
26.725,-0.023014,1.14743,-1.739379
26.7375,-0.141132,1.19218,-2.026123
26.75,-0.259326,1.225651,-2.287247
26.7625,-0.375138,1.246299,-2.519143
26.775,-0.485726,1.2531,-2.718329
26.7875,-0.58793,1.245629,-2.881467
26.8,-0.678388,1.224094,-3.005423
26.8125,-0.753677,1.189335,-3.087353
26.825,-0.810482,1.142771,-3.124812
26.8375,-0.845777,1.08631,-3.115894
26.85,-0.857004,1.0222,-3.059362
26.8625,-0.842227,0.952862,-2.954779
26.875,-0.80025,0.880688,-2.802606
26.8875,-0.730678,0.807848,-2.60425
26.9,-0.633934,0.736101,-2.362082
26.9125,-0.51122,0.666652,-2.079388
26.925,-0.364452,0.60005,-1.7603
26.9375,-0.196168,0.536144,-1.409695
26.95,-0.009442,0.474105,-1.033092
26.9625,0.192189,0.412502,-0.636555
26.975,0.404776,0.349442,-0.226605
26.9875,0.623999,0.282746,0.18985
27,0.845185,0.210173,0.605585
27.0125,1.063359,0.129647,1.013139
27.025,1.273307,0.039513,1.404927
27.0375,1.469707,-0.061247,1.773392
27.05,1.647324,-0.172808,2.111229
27.0625,1.801259,-0.294376,2.411644
27.075,1.927257,-0.424124,2.668668
27.0875,2.022021,-0.559228,2.877462
27.1,2.083479,-0.695991,3.034579
27.1125,2.110978,-0.830064,3.138142
27.125,2.10534,-0.956723,3.18789
27.1375,2.06878,-1.071183,3.185092
27.15,2.00469,-1.168913,3.132337
27.1625,1.917323,-1.24591,3.033232
27.175,1.81143,-1.298918,2.892067
27.1875,1.691887,-1.325577,2.713491
27.2,1.563369,-1.324486,2.502234
27.2125,1.430089,-1.295213,2.262908
27.225,1.295608,-1.238242,1.999884
27.2375,1.162736,-1.154884,1.71724
27.25,1.033484,-1.047168,1.418766
27.2625,0.90909,-0.91772,1.108001
27.275,0.790077,-0.76965,0.788288
27.2875,0.676349,-0.606438,0.462825
27.3,0.567314,-0.43184,0.134711
27.3125,0.46202,-0.249796,-0.193027
27.325,0.3593,-0.06436,-0.517424
27.3375,0.257927,0.120376,-0.835573
27.35,0.156762,0.300346,-1.144633
27.3625,0.054895,0.471581,-1.441828
27.375,-0.04823,0.630286,-1.724452
27.3875,-0.152704,0.772919,-1.989845
27.4,-0.258076,0.896281,-2.235374
27.4125,-0.363298,0.997608,-2.458393
27.425,-0.466705,1.074665,-2.656215
27.4375,-0.566035,1.125831,-2.826079
27.45,-0.658494,1.150174,-2.965155
27.4625,-0.740867,1.147491,-3.070574
27.475,-0.80967,1.118333,-3.139507
27.4875,-0.861361,1.063968,-3.169298
27.5,-0.892575,0.986315,-3.157642
27.5125,-0.900388,0.887823,-3.102795
27.525,-0.882578,0.771307,-3.003803
27.5375,-0.837856,0.639766,-2.860711
27.55,-0.766039,0.496177,-2.674733
27.5625,-0.668151,0.343308,-2.448348
27.575,-0.546431,0.183561,-2.185313
27.5875,-0.404248,0.018867,-1.890589
27.6,-0.245941,-0.149348,-1.570186
27.6125,-0.076593,-0.320137,-1.230936
27.625,0.09823,-0.492929,-0.880231
27.6375,0.272764,-0.667387,-0.525733
27.65,0.441328,-0.843222,-0.175075
27.6625,0.5986,-1.020015,0.16442
27.675,0.739867,-1.197045,0.486008
27.6875,0.861234,-1.373156,0.783751
27.7,0.9598,-1.546688,1.052689
27.7125,1.033769,-1.715459,1.288963
27.725,1.082491,-1.876822,1.489855
27.7375,1.106448,-2.02777,1.653758
27.75,1.107158,-2.165085,1.780076
27.7625,1.087032,-2.285519,1.86907
27.775,1.049194,-2.385965,1.921665
27.7875,0.997268,-2.463632,1.939248
27.8,0.935178,-2.516183,1.923477
27.8125,0.866951,-2.541841,1.876122
27.825,0.796537,-2.539454,1.798949
27.8375,0.727661,-2.50852,1.693661
27.85,0.663696,-2.449178,1.561879
27.8625,0.607551,-2.362162,1.405187
27.875,0.561582,-2.248734,1.225196
27.8875,0.527516,-2.1106,1.023645
27.9,0.50639,-1.949825,0.802503
27.9125,0.498515,-1.768739,0.56407
27.925,0.503454,-1.569867,0.311053
27.9375,0.520045,-1.355865,0.04661
27.95,0.546451,-1.129483,-0.225646
27.9625,0.580261,-0.893553,-0.5017
27.975,0.618623,-0.650988,-0.777229
27.9875,0.658422,-0.404805,-1.047748
28,0.696477,-0.158144,-1.308772
28.0125,0.729755,0.085709,-1.556006
28.025,0.755575,0.323324,-1.785522
28.0375,0.771785,0.551148,-1.99391
28.05,0.776902,0.765551,-2.178382
28.0625,0.770194,0.962903,-2.336833
28.075,0.751704,1.139674,-2.467833
28.0875,0.722223,1.292544,-2.570577
28.1,0.683207,1.418526,-2.644786
28.1125,0.63666,1.51507,-2.690595
28.125,0.584996,1.580166,-2.708432
28.1375,0.530884,1.612412,-2.698911
28.15,0.477095,1.611059,-2.662755
28.1625,0.426345,1.57603,-2.600757
28.175,0.381152,1.507901,-2.513779
28.1875,0.343703,1.407867,-2.402789
28.2,0.315729,1.277672,-2.268932
28.2125,0.298402,1.119541,-2.113609
28.225,0.29226,0.936091,-1.938567
28.2375,0.297155,0.730245,-1.745968
28.25,0.31225,0.50516,-1.538425
28.2625,0.33606,0.264158,-1.319008
28.275,0.366537,0.010678,-1.091184
28.2875,0.401209,-0.251748,-0.858722
28.3,0.437344,-0.519518,-0.625553
28.3125,0.472151,-0.788957,-0.395604
28.325,0.502968,-1.056329,-0.172626
28.3375,0.527448,-1.317836,0.03996
28.35,0.543714,-1.569647,0.239198
28.3625,0.550461,-1.807928,0.422667
28.375,0.547025,-2.0289,0.58852
28.3875,0.533387,-2.228908,0.735455
28.4,0.510157,-2.404504,0.862652
28.4125,0.478508,-2.552534,0.969671
28.425,0.440101,-2.670228,1.056338
28.4375,0.396999,-2.755275,1.122624
28.45,0.351576,-2.805896,1.168535
28.4625,0.306425,-2.820892,1.194031
28.475,0.264271,-2.799676,1.198973
28.4875,0.227869,-2.742282,1.183116
28.5,0.1999,-2.649354,1.146145
28.5125,0.182847,-2.52211,1.087759
28.525,0.17885,-2.362296,1.0078
28.5375,0.189544,-2.172111,0.906414
28.55,0.215896,-1.954139,0.784233
28.5625,0.25804,-1.711264,0.642556
28.575,0.315161,-1.446602,0.483497
28.5875,0.385428,-1.163441,0.310063
28.6,0.466024,-0.865203,0.126155
28.6125,0.553277,-0.555428,-0.063551
28.625,0.642902,-0.23778,-0.253831
28.6375,0.730332,0.083937,-0.439233
28.65,0.811093,0.40576,-0.614446
28.6625,0.881196,0.72356,-0.774678
28.675,0.937459,1.033055,-0.915978
28.6875,0.977743,1.329863,-1.035459
28.7,1.001054,1.609572,-1.131391
28.7125,1.007523,1.867843,-1.203175
28.725,0.998274,2.100532,-1.251188
28.7375,0.975216,2.303801,-1.276577
28.75,0.940806,2.474235,-1.281002
28.7625,0.897809,2.608939,-1.266393
28.775,0.849081,2.705607,-1.234745
28.7875,0.797406,2.762578,-1.187951
28.8,0.745368,2.778857,-1.127715
28.8125,0.695261,2.754132,-1.055496
28.825,0.64904,2.688756,-0.97252
28.8375,0.608281,2.583726,-0.87982
28.85,0.574158,2.440648,-0.7783
28.8625,0.547428,2.26169,-0.668825
28.875,0.528417,2.049534,-0.552298
28.8875,0.517013,1.807323,-0.429745
28.9,0.512678,1.538603,-0.30237
28.9125,0.514467,1.247272,-0.171591
28.925,0.521079,0.937523,-0.039034
28.9375,0.530934,0.613796,0.093502
28.95,0.542267,0.280726,0.224117
28.9625,0.553251,-0.056909,0.35091
28.975,0.562125,-0.394239,0.472089
28.9875,0.567307,-0.72636,0.586078
29,0.567503,-1.048396,0.691609
29.0125,0.561774,-1.355568,0.787783
29.025,0.54957,-1.643266,0.87409
29.0375,0.530736,-1.907121,0.950398
29.05,0.505478,-2.143085,1.016899
29.0625,0.474313,-2.3475,1.074041
29.075,0.438008,-2.517165,1.122434
29.0875,0.397523,-2.649395,1.162763
29.1,0.353952,-2.742067,1.195697
29.1125,0.308482,-2.793661,1.221819
29.125,0.262363,-2.803283,1.241563
29.1375,0.216885,-2.770679,1.255181
29.15,0.173361,-2.696244,1.26272
29.1625,0.133105,-2.581005,1.264035
29.175,0.09741,-2.426612,1.25882
29.1875,0.067501,-2.235301,1.246664
29.2,0.044478,-2.009861,1.227133
29.2125,0.029243,-1.753578,1.199875
29.225,0.022413,-1.470187,1.164729
29.2375,0.024243,-1.163799,1.121831
29.25,0.034556,-0.838838,1.071705
29.2625,0.052722,-0.499967,1.015313
29.275,0.077672,-0.152021,0.954045
29.2875,0.107979,0.200069,0.889664
29.3,0.141975,0.551335,0.824188
29.3125,0.177909,0.896838,0.759743
29.325,0.214111,1.231728,0.698405
29.3375,0.249135,1.551301,0.642049
29.35,0.281874,1.851054,0.592241
29.3625,0.311612,2.126746,0.550175
29.375,0.33804,2.374452,0.516654
29.3875,0.361217,2.590618,0.492118
29.4,0.381514,2.772115,0.476689
29.4125,0.399522,2.916282,0.470237
29.425,0.415976,3.020972,0.472443
29.4375,0.431667,3.084583,0.482851
29.45,0.447365,3.106086,0.500906
29.4625,0.46376,3.085039,0.52597
29.475,0.4814,3.021595,0.557329
29.4875,0.500653,2.916506,0.594184
29.5,0.521664,2.77111,0.635631
29.5125,0.544335,2.587315,0.680643
29.525,0.568312,2.36758,0.728057
29.5375,0.59299,2.11488,0.776574
29.55,0.617541,1.832674,0.824775
29.5625,0.640961,1.524861,0.871163
29.575,0.662142,1.19573,0.914227
29.5875,0.679965,0.849905,0.952527
29.6,0.693396,0.49228,0.984788
29.6125,0.701591,0.127948,1.009997
29.625,0.703969,-0.237878,1.02748
29.6375,0.700278,-0.599944,1.03696
29.65,0.690603,-0.953042,1.038563
29.6625,0.675349,-1.292098,1.032805
29.675,0.655188,-1.612249,1.020528
29.6875,0.630978,-1.908923,1.002823
29.7,0.603675,-2.177907,0.980937
29.7125,0.574247,-2.41541,0.956182
29.725,0.543597,-2.618112,0.929859
29.7375,0.512506,-2.783212,0.90319
29.75,0.481599,-2.908457,0.877285
29.7625,0.451328,-2.992174,0.853112
29.775,0.421975,-3.033285,0.831488
29.7875,0.393671,-3.031318,0.813084
29.8,0.366423,-2.986414,0.798422
29.8125,0.340147,-2.899314,0.787887
29.825,0.314714,-2.771353,0.781723
29.8375,0.289991,-2.604438,0.780033
29.85,0.265888,-2.401018,0.782771
29.8625,0.242394,-2.164053,0.789736
29.875,0.219618,-1.896968,0.800562
29.8875,0.197807,-1.60361,0.814719
29.9,0.177352,-1.288191,0.831525
29.9125,0.158774,-0.955232,0.850175
29.925,0.142691,-0.609503,0.869784
29.9375,0.129762,-0.255955,0.889447
29.95,0.120627,0.100348,0.908303
29.9625,0.11584,0.454296,0.925602
29.975,0.115816,0.800811,0.940755
29.9875,0.12079,1.134914,0.953365
30,0.130808,1.4518,0.963231
30.0125,0.145725,1.746908,0.970332
30.025,0.165236,2.015987,0.974779
30.0375,0.188905,2.255161,0.97677
30.05,0.216202,2.460985,0.976523
30.0625,0.246532,2.6305,0.974227
30.075,0.279258,2.76127,0.969989
30.0875,0.313713,2.851429,0.963798
30.1,0.349201,2.899703,0.955496
30.1125,0.384999,2.905434,0.944766
30.125,0.42035,2.868588,0.931127
30.1375,0.45446,2.789765,0.913948
30.15,0.48651,2.670185,0.892465
30.1625,0.515668,2.511672,0.865828
30.175,0.541124,2.316631,0.833145
30.1875,0.562138,2.088006,0.793551
30.2,0.578092,1.829234,0.746283
30.2125,0.588562,1.544188,0.690761
30.225,0.593382,1.237113,0.626666
30.2375,0.592695,0.912554,0.554
30.25,0.586988,0.575281,0.473129
30.2625,0.577093,0.230219,0.384788
30.275,0.564153,-0.117632,0.290055
30.2875,0.549559,-0.463263,0.190282
30.3,0.534852,-0.801727,0.087017
30.3125,0.521615,-1.128195,-0.018111
30.325,0.51136,-1.438019,-0.123484
30.3375,0.505428,-1.726786,-0.227586
30.35,0.504901,-1.990369,-0.329064
30.3625,0.510549,-2.224985,-0.426752
30.375,0.522792,-2.427245,-0.519674
30.3875,0.541687,-2.5942,-0.607006
30.4,0.566931,-2.723398,-0.68802
30.4125,0.597865,-2.812921,-0.762023
30.425,0.633495,-2.861429,-0.828277
30.4375,0.672506,-2.868195,-0.885934
30.45,0.713281,-2.833124,-0.933985
30.4625,0.753941,-2.756771,-0.971229
30.475,0.792386,-2.64034,-0.996274
30.4875,0.826374,-2.485673,-1.007583
30.5,0.853626,-2.295221,-1.003562
30.5125,0.871967,-2.071995,-0.982691
30.525,0.879506,-1.819499,-0.943705
30.5375,0.874821,-1.541657,-0.885784
30.55,0.857155,-1.242712,-0.808757
30.5625,0.826564,-0.927132,-0.713263
30.575,0.784009,-0.59951,-0.60085
30.5875,0.731348,-0.264474,-0.473976
30.6,0.671227,0.073381,-0.335912
30.6125,0.606872,0.409552,-0.190542
30.625,0.54181,0.739663,-0.042086
30.6375,0.479557,1.059484,0.105191
30.65,0.423324,1.364951,0.247273
30.6625,0.375767,1.652181,0.380624
30.675,0.338828,1.917495,0.50233
30.6875,0.313653,2.157458,0.610163
30.7,0.30059,2.368924,0.702557
30.7125,0.299261,2.549092,0.778515
30.725,0.308661,2.69557,0.837482
30.7375,0.327284,2.806433,0.879202
30.75,0.353248,2.88028,0.903576
30.7625,0.384416,2.916278,0.910555
30.775,0.4185,2.91419,0.900051
30.7875,0.453153,2.874396,0.871894
30.8,0.486066,2.797883,0.825834
30.8125,0.515047,2.686228,0.761571
30.825,0.538115,2.541554,0.678827
30.8375,0.553599,2.366481,0.577447
30.85,0.560231,2.164052,0.457508
30.8625,0.557245,1.937655,0.319444
30.875,0.544454,1.690945,0.164152
30.8875,0.522312,1.427759,-0.00692
30.9,0.491919,1.152049,-0.19174
30.9125,0.454995,0.867819,-0.387696
30.925,0.413787,0.579084,-0.591665
30.9375,0.370932,0.289837,-0.80014
30.95,0.329271,0.004037,-1.009385
30.9625,0.291652,-0.274402,-1.215624
30.975,0.260717,-0.541624,-1.415224
30.9875,0.238719,-0.793846,-1.604859
31,0.22737,-1.02739,-1.781622
31.0125,0.227738,-1.238732,-1.9431
31.025,0.240201,-1.424562,-2.087374
31.0375,0.264443,-1.581861,-2.212983
31.05,0.299499,-1.707987,-2.318838
31.0625,0.343832,-1.800759,-2.404122
31.075,0.395426,-1.858536,-2.468175
31.0875,0.451896,-1.88029,-2.510404
31.1,0.510608,-1.865649,-2.530207
31.1125,0.568799,-1.814934,-2.526948
31.125,0.623714,-1.729154,-2.499964
31.1375,0.672737,-1.609989,-2.448622
31.15,0.71354,-1.459735,-2.372416
31.1625,0.744221,-1.281229,-2.27109
31.175,0.763438,-1.077752,-2.144775
31.1875,0.770527,-0.85292,-1.994117
31.2,0.765571,-0.610568,-1.820385
31.2125,0.749433,-0.354639,-1.625528
31.225,0.723726,-0.089091,-1.412176
31.2375,0.690715,0.182182,-1.183579
31.25,0.653172,0.455398,-0.94349
31.2625,0.614186,0.726912,-0.695997
31.275,0.576945,0.993219,-0.445334
31.2875,0.544519,1.25095,-0.195695
31.3,0.519658,1.496855,0.048946
31.3125,0.504622,1.727801,0.284963
31.325,0.501057,1.940781,0.509167
31.3375,0.509911,2.132938,0.718834
31.35,0.531401,2.301613,0.911682
31.3625,0.565012,2.444407,1.085811
31.375,0.609526,2.559257,1.239602
31.3875,0.663072,2.644517,1.371611
31.4,0.723192,2.69904,1.48045
31.4125,0.786915,2.722244,1.564693
31.425,0.850845,2.714169,1.622806
31.4375,0.911267,2.675504,1.653121
31.45,0.96427,2.607584,1.653858
31.4625,1.005899,2.512355,1.623207
31.475,1.032335,2.392296,1.559461
31.4875,1.040104,2.250314,1.461198
31.5,1.026296,2.089596,1.327499
31.5125,0.988795,1.913453,1.158178
31.525,0.926479,1.725144,0.953995
31.5375,0.839382,1.527727,0.71683
31.55,0.72879,1.323924,0.449786
31.5625,0.597254,1.116041,0.157215
31.575,0.448514,0.905953,-0.15536
31.5875,0.287338,0.695137,-0.481406
31.6,0.11928,0.484777,-0.813629
31.6125,-0.049623,0.275908,-1.144284
31.625,-0.213197,0.069579,-1.465529
31.6375,-0.365493,-0.132974,-1.769791
31.65,-0.501138,-0.330198,-2.050125
31.6625,-0.615653,-0.520134,-2.300523
31.675,-0.705697,-0.700394,-2.516162
31.6875,-0.769229,-0.868207,-2.693544
31.7,-0.805554,-1.020531,-2.830543
31.7125,-0.815268,-1.154208,-2.926334
31.725,-0.800108,-1.266152,-2.981239
31.7375,-0.762719,-1.353539,-2.996498
31.75,-0.706393,-1.413979,-2.974026
31.7625,-0.634782,-1.445664,-2.916155
31.775,-0.551639,-1.447467,-2.825419
31.7875,-0.460578,-1.419,-2.70439
31.8,-0.364894,-1.36063,-2.555568
31.8125,-0.267415,-1.273456,-2.381331
31.825,-0.170412,-1.159255,-2.183934
31.8375,-0.075538,-1.020407,-1.965545
31.85,0.016187,-0.859809,-1.728293
31.8625,0.104364,-0.680779,-1.474329
31.875,0.189175,-0.486967,-1.205875
31.8875,0.271304,-0.282264,-0.92526
31.9,0.351854,-0.070725,-0.634934
31.9125,0.432225,0.143501,-0.337463
31.925,0.513981,0.356233,-0.035509
31.9375,0.598714,0.563316,0.268198
31.95,0.68789,0.760674,0.570887
31.9625,0.782708,0.944372,0.869767
31.975,0.88396,1.11068,1.162023
31.9875,0.991903,1.256151,1.444795
32,1.106153,1.377712,1.715137
32.0125,1.225603,1.47276,1.969953
32.025,1.348359,1.539277,2.205932
32.0375,1.471726,1.575933,2.419482
32.05,1.592238,1.582198,2.606706
32.0625,1.705744,1.558419,2.763414
32.075,1.807572,1.505875,2.885214
32.0875,1.892759,1.426775,2.967673
32.1,1.956362,1.324201,3.006574
32.1125,1.993815,1.201978,2.998224
32.125,2.001309,1.064475,2.939809
32.1375,1.976138,0.916345,2.829723
32.15,1.916974,0.76223,2.667841
32.1625,1.824019,0.606457,2.455674
32.175,1.699018,0.452764,2.196392
32.1875,1.545132,0.304083,1.894712
32.2,1.366703,0.162413,1.556664
32.2125,1.168949,0.028788,1.189299
32.225,0.957646,-0.09666,0.800357
32.2375,0.738825,-0.214558,0.397958
32.25,0.518511,-0.326082,-0.009678
32.2625,0.302525,-0.432719,-0.414456
32.275,0.096322,-0.53601,-0.808599
32.2875,-0.095137,-0.637317,-1.184802
32.3,-0.267491,-0.737618,-1.536367
32.3125,-0.417079,-0.837354,-1.857332
32.325,-0.54104,-0.936339,-2.142583
32.3375,-0.637393,-1.033737,-2.387952
32.35,-0.705102,-1.128113,-2.590287
32.3625,-0.7441,-1.217537,-2.747481
32.375,-0.755273,-1.299739,-2.858456
32.3875,-0.740378,-1.372301,-2.923093
32.4,-0.701923,-1.432853,-2.942117
32.4125,-0.642997,-1.479264,-2.916957
32.425,-0.567081,-1.509803,-2.849584
32.4375,-0.477846,-1.523275,-2.742362
32.45,-0.37896,-1.519092,-2.597916
32.4625,-0.273925,-1.497313,-2.419036
32.475,-0.165934,-1.458636,-2.208616
32.4875,-0.057776,-1.404345,-1.969629
32.5,0.048231,-1.336238,-1.705133
32.5125,0.150269,-1.25653,-1.418293
32.525,0.24701,-1.167739,-1.112416
32.5375,0.337589,-1.072585,-0.790982
32.55,0.421543,-0.973875,-0.457669
32.5625,0.498742,-0.874407,-0.116361
32.575,0.569299,-0.776883,0.228857
32.5875,0.63348,-0.683831,0.573724
32.6,0.691617,-0.597548,0.913843
32.6125,0.744023,-0.520038,1.244737
32.625,0.790929,-0.452978,1.56191
32.6375,0.83243,-0.39768,1.860919
32.65,0.86847,-0.355062,2.137452
32.6625,0.898833,-0.325639,2.387404
32.675,0.923176,-0.309508,2.606963
32.6875,0.941069,-0.30636,2.792683
32.7,0.952067,-0.315498,2.941567
32.7125,0.95578,-0.335877,3.051134
32.725,0.951951,-0.366158,3.119485
32.7375,0.940527,-0.404776,3.145355
32.75,0.921714,-0.450019,3.128145
32.7625,0.896012,-0.500116,3.067945
32.775,0.864228,-0.553318,2.965528
32.7875,0.82746,-0.607981,2.822334
32.8,0.787061,-0.662619,2.640433
32.8125,0.744579,-0.715955,2.422472
32.825,0.701693,-0.766938,2.171612
32.8375,0.660133,-0.814744,1.891467
32.85,0.621601,-0.858757,1.586026
32.8625,0.587701,-0.898529,1.259587
32.875,0.55987,-0.933742,0.916684
32.8875,0.539323,-0.964154,0.562025
32.9,0.527005,-0.989558,0.200427
32.9125,0.523552,-1.009745,-0.16324
32.925,0.529272,-1.024486,-0.524114
32.9375,0.54412,-1.033522,-0.877387
32.95,0.567699,-1.036579,-1.218356
32.9625,0.599261,-1.033401,-1.542468
32.975,0.637727,-1.023792,-1.84537
32.9875,0.681719,-1.007668,-2.122946
33,0.729606,-0.985118,-2.371371
33.0125,0.779564,-0.956458,-2.587157
33.025,0.82965,-0.92227,-2.767206
33.0375,0.877885,-0.883435,-2.908865
33.05,0.922344,-0.841135,-3.009985
33.0625,0.961242,-0.796827,-3.068981
33.075,0.993011,-0.752204,-3.084874
33.0875,1.016361,-0.709118,-3.057341
33.1,1.03032,-0.669494,-2.986737
33.1125,1.034246,-0.635227,-2.874099
33.125,1.027816,-0.60808,-2.721136
33.1375,1.010982,-0.589585,-2.530191
33.15,0.983923,-0.580952,-2.304183
33.1625,0.946971,-0.583004,-2.04654
33.175,0.90055,-0.596125,-1.761113
33.1875,0.845112,-0.620232,-1.452087
33.2,0.781091,-0.654773,-1.123892
33.2125,0.708886,-0.698734,-0.781117
33.225,0.628852,-0.750679,-0.428425
33.2375,0.541332,-0.808791,-0.070484
33.25,0.446693,-0.870937,0.288091
33.2625,0.345394,-0.934745,0.642784
33.275,0.238056,-0.997688,0.989208
33.2875,0.125534,-1.057186,1.323123
33.3,0.008993,-1.110715,1.640434
33.3125,-0.110039,-1.155918,1.937189
33.325,-0.229632,-1.190726,2.20956
33.3375,-0.347442,-1.213467,2.453843
33.35,-0.460734,-1.222968,2.666452
33.3625,-0.566446,-1.218631,2.843948
33.375,-0.661281,-1.200486,2.983083
33.3875,-0.741847,-1.169197,3.080879
33.4,-0.804816,-1.126027,3.134738
33.4125,-0.847102,-1.072758,3.142566
33.425,-0.866041,-1.011559,3.102914
33.4375,-0.859548,-0.944822,3.015102
33.45,-0.826246,-0.874968,2.879324
33.4625,-0.765535,-0.804253,2.696714
33.475,-0.677624,-0.734571,2.46936
33.4875,-0.563495,-0.667302,2.200271
33.5,-0.424845,-0.603189,1.893313
33.5125,-0.263993,-0.54228,1.55311
33.525,-0.083794,-0.483927,1.184939
33.5375,0.112442,-0.426847,0.794629
33.55,0.321003,-0.369233,0.388475
33.562501,0.537814,-0.308923,-0.026834
33.575001,0.758451,-0.243602,-0.444275
33.587501,0.978172,-0.171032,-0.85656
33.600001,1.191954,-0.089293,-1.256222
33.612501,1.394594,0.002983,-1.635741
33.625001,1.580858,0.106397,-1.987727
33.637501,1.745707,0.220626,-2.305164
33.650001,1.88458,0.344324,-2.581693
33.662501,1.993707,0.475114,-2.81193
33.675001,2.070408,0.609676,-2.991755
33.687501,2.113328,0.743924,-3.118536
33.700001,2.122572,0.873257,-3.191248
33.712501,2.099684,0.99287,-3.210449
33.725001,2.047505,1.098064,-3.178134
33.737501,1.969896,1.184553,-3.097472
33.750001,1.871395,1.248706,-2.972486
33.762501,1.756844,1.28773,-2.807714
33.775001,1.631036,1.299779,-2.607907
33.787501,1.498416,1.283979,-2.37779
