time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
55.225001,28.507604,-11.82523,-0.341344,30.864804
55.250001,28.419514,-11.973482,-1.296974,30.866085
55.275001,28.418067,-11.91716,-1.774251,30.8667
55.300001,28.522194,-11.669653,-1.744974,30.866507
55.325001,28.719543,-11.243099,-1.209314,30.865545
55.350001,28.968379,-10.648116,-0.196365,30.864023
55.375001,29.206446,-9.89638,1.234964,30.862274
55.400001,29.365285,-9.004631,2.996395,30.860683
55.425001,29.387099,-7.998202,4.974141,30.859599
55.450001,29.240199,-6.91234,7.03734,30.859258
55.475001,28.928965,-5.790436,9.050344,30.859729
55.500001,28.495419,-4.679441,10.886181,30.860897
55.525001,28.011881,-3.623821,12.437684,30.862494
55.550001,27.566662,-2.659833,13.623522,30.864153
55.575001,27.246466,-1.811612,14.38843,30.865495
55.600001,27.119515,-1.089759,14.69923,30.866212
55.625001,27.222619,-0.492215,14.539778,30.866137
55.650001,27.554197,-0.006634,13.907971,30.865279
55.675001,28.074167,0.386654,12.816674,30.863822
55.700001,28.710805,0.711792,11.298284,30.862084
55.725001,29.373752,0.994982,9.410628,30.860448
55.750001,29.971184,1.262584,7.240771,30.859273
55.775001,30.427783,1.53964,4.903693,30.858819
55.800001,30.699298,1.848753,2.53462,30.859181
55.825001,30.779856,2.209235,0.276302,30.860275
55.850001,30.700021,2.636469,-1.735409,30.861852
55.875001,30.516231,3.141349,-3.383874,30.863555
55.900001,30.294696,3.729614,-4.579273,30.865002
55.925001,30.09408,4.400942,-5.261167,30.865868
55.950001,29.951147,5.147858,-5.397759,30.865959
55.975001,29.872399,5.954755,-4.984438,30.865255
56.000001,29.833236,6.797697,-4.043576,30.863913
56.025001,29.784652,7.645708,-2.625875,30.862235
56.050001,29.666084,8.464104,-0.811714,30.860597
56.075001,29.421625,9.219785,1.290054,30.859369
56.100001,29.015765,9.887603,3.547968,30.85883
56.125001,28.444557,10.456213,5.818859,30.859104
56.150001,27.739079,10.931644,7.961823,30.860135
56.175001,26.96022,11.3373,9.851726,30.861698
56.200001,26.186308,11.710153,11.388677,30.863447
56.225001,25.496989,12.093916,12.501554,30.864998
56.250001,24.957376,12.530738,13.146127,30.866012
56.275001,24.605759,13.053114,13.300353,30.866269
56.300001,24.446942,13.677475,12.960184,30.86572
56.325001,24.451973,14.400603,12.138397,30.864495
56.350001,24.56413,15.199584,10.867071,30.862875
56.375001,24.71021,16.035614,9.202185,30.861231
56.400001,24.815316,16.861258,7.227305,30.859939
56.425001,24.818321,17.629866,5.053212,30.859297
56.450001,24.684592,18.304954,2.811688,30.859456
56.475001,24.412789,18.867023,0.644034,30.860389
56.500001,24.03399,19.315798,-1.312917,30.861894
56.525001,23.603521,19.667159,-2.939556,30.863641
56.550001,23.187843,19.945682,-4.142115,30.865246
56.575001,22.849946,20.174966,-4.856199,30.866357
56.600001,22.636558,20.368462,-5.04649,30.866731
56.625001,22.569552,20.523296,-4.70505,30.86629
56.650001,22.642795,20.618797,-3.850417,30.865136
56.675001,22.82466,20.620388,-2.528263,30.863532
56.700001,23.065642,20.488265,-0.812537,30.861839
56.725001,23.309691,20.189016,1.195197,30.860437
56.750001,23.507001,19.707313,3.370493,30.859642
56.775001,23.62537,19.05442,5.575658,30.859634
56.800001,23.657216,18.270955,7.672904,30.860414
56.825001,23.620366,17.422936,9.537858,30.861807
56.850001,23.552371,16.592192,11.069803,30.863498
56.875001,23.499978,15.863689,12.196285,30.865109
56.900001,23.506532,15.312751,12.872045,30.866274
56.925001,23.600388,14.994574,13.074385,30.866732
56.950001,23.786893,14.937282,12.798218,30.866374
56.975001,24.045596,15.138875,12.053591,30.865276
57.000001,24.333419,15.568001,10.866863,30.863678
57.025001,24.593449,16.168395,9.284611,30.861931
57.050001,24.76791,16.866721,7.377647,30.860417
57.075001,24.81263,17.583,5.241982,30.85947
57.100001,24.709525,18.241934,2.994535,30.859294
57.125001,24.473694,18.782708,0.763444,30.859921
57.150001,24.153,19.164841,-1.324855,30.861202
57.175001,23.8201,19.36861,-3.158288,30.862842
57.200001,23.558988,19.390282,-4.648259,30.864466
57.225001,23.449302,19.234005,-5.733664,30.865703
57.250001,23.551725,18.903264,-6.380389,30.866268
57.275001,23.897007,18.394798,-6.57846,30.866027
57.300001,24.480155,17.697021,-6.339351,30.865028
57.325001,25.260581,16.793592,-5.694995,30.863485
57.350001,26.168398,15.671199,-4.698428,30.861736
57.375001,27.116324,14.329254,-3.424522,30.860167
57.400001,28.015476,12.788391,-1.968643,30.859122
57.425001,28.791962,11.094834,-0.441643,30.858831
57.450001,29.400316,9.318904,1.038845,30.859354
57.475001,29.830159,7.547906,2.359129,30.86057
57.500001,30.104172,5.875472,3.419542,30.862203
57.525001,30.268003,4.390378,4.141496,30.863885
57.550001,30.375059,3.16751,4.470518,30.865237
57.575001,30.470317,2.262228,4.376004,30.865957
57.600001,30.577227,1.707896,3.849544,30.865882
57.625001,30.690753,1.515306,2.903731,30.865031
57.650001,30.778093,1.672764,1.572336,30.863593
57.675001,30.787037,2.146351,-0.088768,30.861892
57.700001,30.660275,2.88083,-2.001753,30.860309
57.725001,30.352386,3.802268,-4.070109,30.859203
57.750001,29.845204,4.82315,-6.186115,30.858824
57.775001,29.157274,5.84982,-8.241786,30.859262
57.800001,28.344562,6.790926,-10.140751,30.860423
57.825001,27.492113,7.564868,-11.807746,30.862054
57.850001,26.698928,8.104557,-13.193073,30.863794
57.875001,26.060023,8.358897,-14.271242,30.865261
57.900001,25.649717,8.291846,-15.035142,30.866134
57.925001,25.509241,7.880839,-15.48854,30.866225
57.950001,25.640331,7.116465,-15.640008,30.865523
57.975001,26.005395,6.004412,-15.500476,30.864191
58.000001,26.534121,4.569261,-15.085038,30.862536
58.025001,27.135779,2.858369,-14.417922,30.860934
58.050001,27.715531,0.943399,-13.538234,30.859754
58.075001,28.191857,-1.082484,-12.503671,30.859267
58.100001,28.511299,-3.112206,-11.390099,30.859591
58.125001,28.656819,-5.035656,-10.286364,30.860661
58.150001,28.647573,-6.750927,-9.285457,30.862245
58.175001,28.530292,-8.17284,-8.474271,30.863994
58.200001,28.364847,-9.236965,-7.924304,30.865525
58.225001,28.207944,-9.899309,-7.684824,30.866501
58.250001,28.098975,-10.133635,-7.778874,30.866711
58.275001,28.051077,-9.929049,-8.2017,30.866111
58.300001,28.049046,-9.289921,-8.921144,30.864842
58.325001,28.054347,-8.238676,-9.87999,30.863188
58.350001,28.016107,-6.820149,-11.000772,30.861524
58.375001,27.885689,-5.104934,-12.193496,30.860223
58.400001,27.631413,-3.18903,-13.365953,30.859579
58.425001,27.249591,-1.188281,-14.435065,30.859736
58.450001,26.768816,0.771838,-15.336722,30.860659
58.475001,26.246226,2.568578,-16.031525,30.862141
58.500001,25.756764,4.093146,-16.504919,30.863848
58.525001,25.378311,5.258192,-16.762023,30.865395
58.550001,25.176265,6.000827,-16.819112,30.866434
58.575001,25.190785,6.282342,-16.694654,30.866729
58.600001,25.428848,6.086922,-16.402622,30.86621
58.625001,25.862272,5.421435,-15.94987,30.864987
58.650001,26.432077,4.317027,-15.33798,30.863328
58.675001,27.058768,2.831558,-14.56858,30.861597
58.700001,27.657206,1.050599,-13.650113,30.860175
58.725001,28.153398,-0.915331,-12.60354,30.859373
58.750001,28.499542,-2.938456,-11.464809,30.859363
58.775001,28.683457,-4.885407,-10.283012,30.86014
58.800001,28.729743,-6.630126,-9.114646,30.861521
58.825001,28.692292,-8.064617,-8.01566,30.86319
58.850001,28.640181,-9.105114,-7.033529,30.864764
58.875001,28.640658,-9.693297,-6.201243,30.865883
58.900001,28.743243,-9.794225,-5.534165,30.86629
58.925001,28.968291,-9.393766,-5.029731,30.865886
58.950001,29.302131,-8.497941,-4.669385,30.864754
58.975001,29.699665,-7.13508,-4.421976,30.863139
59.000001,30.09408,-5.359662,-4.24807,30.861396
59.025001,30.411984,-3.25519,-4.104737,30.859908
59.050001,30.590874,-0.933134,-3.950406,30.859002
59.075001,30.594796,1.473807,-3.74922,30.858877
59.100001,30.424039,3.823606,-3.474207,30.859556
59.125001,30.116097,5.979172,-3.108746,30.860883
59.150001,29.737601,7.821128,-2.646229,30.862557
59.175001,29.369471,9.255915,-2.088341,30.864202
59.200001,29.089221,10.218187,-1.442802,30.865446
59.225001,28.954558,10.668825,-0.721428,30.866012
59.250001,28.991606,10.591459,0.060948,30.865773
59.275001,29.189725,9.99042,0.886703,30.864782
59.300001,29.5037,8.891641,1.735331,30.863262
59.325001,29.862959,7.345958,2.583805,30.861553
59.350001,30.18635,5.43242,3.408108,30.860041
59.375001,30.399681,3.258497,4.18611,30.859066
59.400001,30.452151,0.95493,4.901352,30.858851
59.425001,30.327507,-1.334938,5.546695,30.859449
59.450001,30.046873,-3.46912,6.126607,30.86073
59.475001,29.662474,-5.320552,6.657173,30.862414
59.500001,29.244086,-6.786818,7.163584,30.864128
59.525001,28.861952,-7.794398,7.675545,30.865497
59.550001,28.570434,-8.29817,8.221576,30.866222
59.575001,28.39598,-8.278649,8.823342,30.866147
59.600001,28.331653,-7.739759,9.491063,30.865299
59.625001,28.339063,-6.70887,10.220921,30.863873
59.650001,28.357311,-5.238879,10.995102,30.862197
59.675001,28.317299,-3.410327,11.784743,30.860653
59.700001,28.158568,-1.330759,12.555428,30.859596
59.725001,27.844827,0.8708,13.274105,30.85927
59.750001,27.374249,3.054428,13.915658,30.859756
59.775001,26.781752,5.08287,14.467228,30.860954
59.800001,26.132668,6.834559,14.92892,30.862602
59.825001,25.509647,8.212763,15.310643,30.864338
59.850001,24.996294,9.149245,15.626037,30.86578
59.875001,24.661374,9.603147,15.88534,30.866613
59.900001,24.546644,9.557567,16.089301,30.866656
59.925001,24.660091,9.016725,16.225986,30.865904
59.950001,24.975283,8.00559,16.271599,30.864529
59.975001,25.436767,6.571966,16.19553,30.862842
