time,PN_m,PE_m,PD_m,P_m
41.250001,1125.89647,208.70226,-15.944391,1145.187198
41.275001,1126.666188,208.737449,-15.905963,1145.949834
41.300001,1127.4374,208.719981,-15.896359,1146.704764
41.325001,1128.205481,208.650516,-15.916544,1147.447594
41.350001,1128.966326,208.532192,-15.964918,1148.174864
41.375001,1129.717195,208.370251,-16.037439,1148.884808
41.400001,1130.457236,208.17149,-16.12793,1149.577767
41.425001,1131.187576,207.943675,-16.228508,1150.256175
41.450001,1131.910974,207.695019,-16.330056,1150.924127
41.475001,1132.631132,207.433792,-16.42271,1151.586629
41.500001,1133.351814,207.168053,-16.496359,1152.2487
41.525001,1134.07597,206.905444,-16.541192,1152.914471
41.550001,1134.805027,206.652985,-16.548305,1153.586473
41.575001,1135.538527,206.416794,-16.510362,1154.265234
41.600001,1136.27418,206.201741,-16.422222,1154.949288
41.625001,1137.008351,206.011081,-16.281425,1155.6356
41.650001,1137.736874,205.846143,-16.088437,1156.320313
41.675001,1138.456001,205.706163,-15.846576,1156.999657
41.700001,1139.163271,205.588318,-15.561661,1157.6708
41.725001,1139.858091,205.487965,-15.241478,1158.332454
41.750001,1140.541908,205.399035,-14.8952,1158.985106
41.775001,1141.217959,205.314542,-14.532878,1159.630845
41.800001,1141.890668,205.227122,-14.16506,1160.272864
41.825001,1142.564827,205.129586,-13.802508,1160.914743
41.850001,1143.244719,205.015451,-13.455926,1161.559678
41.875001,1143.933363,204.879433,-13.135608,1162.20982
41.900001,1144.632023,204.717863,-12.85093,1162.865864
41.925001,1145.340082,204.52897,-12.6097,1163.526969
41.950001,1146.055332,204.312974,-12.417455,1164.191053
41.975001,1146.774597,204.071959,-12.276854,1164.855383
42.000001,1147.49456,203.809531,-12.187302,1165.517319
42.025001,1148.212575,203.530338,-12.144899,1166.175036
42.050001,1148.927276,203.239554,-12.142719,1166.828028
42.075001,1149.638839,202.942439,-12.17133,1167.477295
42.100001,1150.348838,202.644038,-12.219457,1168.125152
42.125001,1151.059757,202.349058,-12.27469,1168.774732
42.150001,1151.774265,202.061865,-12.324191,1169.42928
42.175001,1152.494426,201.786548,-12.355401,1170.091393
42.200001,1153.221027,201.526954,-12.356771,1170.762376
42.225001,1153.953188,201.28664,-12.318506,1171.441853
42.250001,1154.688355,201.068729,-12.233282,1172.127759
42.275001,1155.422725,200.875687,-12.096822,1172.816716
42.300001,1156.152014,200.709088,-11.908226,1173.504761
42.325001,1156.872394,200.569447,-11.669967,1174.188242
42.350001,1157.581399,200.45618,-11.387565,1174.864695
42.375001,1158.278557,200.36771,-11.069012,1175.533478
42.400001,1158.965637,200.301702,-10.72411,1176.19604
42.425001,1159.64644,200.255371,-10.363837,1176.855764
42.450001,1160.326205,200.225807,-9.999834,1177.51742
42.475001,1161.010737,200.210262,-9.644005,1178.186355
42.500001,1161.705426,200.206376,-9.308167,1178.867563
42.525001,1162.414335,200.212316,-9.003626,1179.564803
42.550001,1163.139518,200.226857,-8.740632,1180.279937
42.575001,1163.880705,200.249397,-8.527696,1181.012632
42.600001,1164.63545,200.279924,-8.370851,1181.760488
42.625001,1165.399695,200.318965,-8.273012,1182.51959
42.650001,1166.168644,200.367503,-8.233587,1183.285356
42.675001,1166.937732,200.426885,-8.248432,1184.05348
42.700001,1167.703458,200.498729,-8.310153,1184.820731
42.725001,1168.463886,200.584818,-8.408683,1185.585437
42.750001,1169.218723,200.68698,-8.531989,1186.347538
42.775001,1169.968973,200.806941,-8.666812,1187.108225
42.800001,1170.71629,200.946154,-8.799367,1187.869276
42.825001,1171.462188,201.105605,-8.916017,1188.632247
42.850001,1172.207303,201.285627,-9.003961,1189.39772
42.875001,1172.950884,201.485767,-9.051954,1190.164791
42.900001,1173.690653,201.704754,-9.051056,1190.930929
42.925001,1174.423071,201.940613,-8.995296,1191.692274
42.950001,1175.143974,202.190936,-8.882146,1192.444308
42.975001,1175.849419,202.453269,-8.712684,1193.182758
43.000001,1176.536532,202.72556,-8.491392,1193.904505
43.025001,1177.204161,203.006549,-8.22565,1194.608286
43.050001,1177.853163,203.29604,-7.925051,1195.29501
43.075001,1178.486286,203.594974,-7.600682,1195.967646
43.100001,1179.107678,203.905297,-7.264494,1196.630712
43.125001,1179.722136,204.229638,-6.928797,1197.289469
43.150001,1180.334251,204.570855,-6.605836,1197.949003
43.175001,1180.947601,204.931523,-6.307371,1198.613344
43.200001,1181.564157,205.313457,-6.044155,1199.284789
43.225001,1182.184004,205.717353,-5.825307,1199.963576
43.250001,1182.805451,206.14265,-5.65761,1200.647965
43.275001,1183.425511,206.58762,-5.544872,1201.334729
43.300001,1184.040649,207.049695,-5.487495,1202.019945
43.325001,1184.647634,207.525918,-5.482357,1202.699913
43.350001,1185.244286,208.013423,-5.523047,1203.371973
43.375001,1185.829966,208.509783,-5.600387,1204.035051
43.400001,1186.405718,209.01316,-5.703118,1204.689817
43.425001,1186.974042,209.522204,-5.81865,1205.338453
43.450001,1187.538392,210.035745,-5.933771,1205.984103
43.475001,1188.102506,210.552369,-6.035329,1206.630138
43.500001,1188.669709,211.070014,-6.110904,1207.279409
43.525001,1189.242332,211.585704,-6.149497,1207.933628
43.550001,1189.82136,212.09554,-6.142245,1208.593031
43.575001,1190.406388,212.594994,-6.083069,1209.256384
43.600001,1190.995889,213.079459,-5.969161,1209.921359
43.625001,1191.587739,213.54497,-5.801178,1210.585167
43.650001,1192.179857,213.988914,-5.583106,1211.245325
43.675001,1192.770807,214.410577,-5.321796,1211.900332
43.700001,1193.360206,214.811413,-5.026313,1212.550118
43.725001,1193.948838,215.194977,-4.707222,1213.196136
43.750001,1194.538456,215.566563,-4.375955,1213.841099
43.775001,1195.131319,215.932613,-4.044307,1214.488418
43.800001,1195.729575,216.299989,-3.724045,1215.141461
43.825001,1196.334634,216.67521,-3.426544,1215.802798
43.850001,1196.946664,217.063737,-3.162361,1216.473585
43.875001,1197.564368,217.469406,-2.940696,1217.153239
43.900001,1198.185101,217.894077,-2.768779,1217.839493
43.925001,1198.805339,218.337562,-2.651262,1218.528851
43.950001,1199.42142,218.797836,-2.589774,1219.217349
43.975001,1200.030398,219.271462,-2.58275,1219.901472
44.000001,1200.6308,219.754123,-2.625594,1220.578997
44.025001,1201.223136,220.241123,-2.711124,1221.249575
44.050001,1201.810024,220.727728,-2.830209,1221.914921
44.075001,1202.395942,221.209297,-2.972456,1222.578582
44.100001,1202.986627,221.68121,-3.126864,1223.24534
44.125001,1203.588259,222.138683,-3.282395,1223.920367
44.150001,1204.206541,222.576592,-3.4285,1224.6083
44.175001,1204.845857,222.989429,-3.555626,1225.312396
44.200001,1205.508629,223.371478,-3.655752,1226.033946
44.225001,1206.195024,223.717239,-3.722916,1226.772065
44.250001,1206.903071,224.02202,-3.753682,1227.523922
44.275001,1207.62918,224.282591,-3.747438,1228.285374
44.300001,1208.368933,224.497735,-3.706461,1229.05185
44.325001,1209.117976,224.668572,-3.63571,1229.819281
44.350001,1209.872765,224.798602,-3.542403,1230.584848
44.375001,1210.631016,224.893472,-3.435454,1231.347365
44.400001,1211.391739,224.960555,-3.324875,1232.10724
44.425001,1212.154893,225.008415,-3.221203,1232.86603
44.450001,1212.920767,225.046236,-3.134976,1233.625723
44.475001,1213.689248,225.083249,-3.076211,1234.387914
44.500001,1214.45919,225.128154,-3.053885,1235.153082
44.525001,1215.228051,225.188563,-3.075383,1235.920128
44.550001,1215.99193,225.270469,-3.145985,1236.68632
44.575001,1216.746017,225.377813,-3.268465,1237.44766
44.600001,1217.48539,225.512202,-3.442919,1238.199613
44.625001,1218.205969,225.672842,-3.666878,1238.938038
44.650001,1218.90539,225.856679,-3.935698,1239.660066
44.675001,1219.583606,226.058706,-4.243145,1240.364751
44.700001,1220.243065,226.272372,-4.582028,1241.05331
44.725001,1220.888439,226.489984,-4.94475,1241.728934
44.750001,1221.525976,226.70308,-5.323682,1242.396208
44.775001,1222.162588,226.902758,-5.711366,1243.060285
44.800001,1222.804848,227.080022,-6.100578,1243.725954
44.825001,1223.458051,227.226192,-6.484387,1244.396798
44.850001,1224.125496,227.333416,-6.856281,1245.074584
44.875001,1224.80812,227.395275,-7.210435,1245.759019
44.900001,1225.504561,227.407386,-7.542118,1246.447926
44.925001,1226.211643,227.367889,-7.848157,1247.13782
44.950001,1226.925174,227.277712,-8.127351,1247.824745
44.975001,1227.640884,227.14054,-8.380728,1248.505187
45.000001,1228.355271,226.962517,-8.611559,1249.176855
45.025001,1229.06616,226.751772,-8.825129,1249.83914
45.050001,1229.772888,226.517884,-9.028287,1250.49319
45.075001,1230.476076,226.271374,-9.22886,1251.14159
45.100001,1231.177095,226.023277,-9.434978,1251.787753
45.125001,1231.877377,225.784751,-9.65439,1252.435161
45.150001,1232.577732,225.566662,-9.893794,1253.086618
45.175001,1233.277858,225.379078,-10.158264,1253.743672
45.200001,1233.976166,225.230661,-10.450816,1254.406333
45.225001,1234.66998,225.128008,-10.772206,1255.073153
45.250001,1235.356082,225.075055,-11.120995,1255.741656
45.275001,1236.031473,225.07267,-11.493892,1256.409017
45.300001,1236.694166,225.118546,-11.886306,1257.072832
45.325001,1237.343816,225.207394,-12.292976,1257.73177
45.350001,1237.982021,225.331387,-12.708552,1258.385961
45.375001,1238.612255,225.480751,-13.127995,1259.037026
45.400001,1239.239415,225.644385,-13.546757,1259.687751
45.425001,1239.869103,225.810446,-13.960743,1260.341482
45.450001,1240.506757,225.966919,-14.366142,1261.001367
45.475001,1241.156798,226.102185,-14.759246,1261.66962
45.500001,1241.821941,226.205648,-15.136332,1262.346956
45.525001,1242.502811,226.268428,-15.493718,1263.03234
45.550001,1243.197959,226.284038,-15.827974,1263.723133
45.575001,1243.904296,226.248962,-16.136262,1264.415624
45.600001,1244.61785,226.162991,-16.416696,1265.105845
45.625001,1245.3347,226.02925,-16.668638,1265.790496
45.650001,1246.051841,225.853898,-16.892812,1266.467742
45.675001,1246.767804,225.645609,-17.091235,1267.137722
45.700001,1247.482874,225.414931,-17.26695,1267.80265
45.725001,1248.198891,225.173654,-17.423642,1268.466487
45.750001,1248.91868,224.934244,-17.565198,1269.134279
45.775001,1249.645258,224.709325,-17.695277,1269.811275
45.800001,1250.380988,224.511158,-17.816947,1270.501994
45.825001,1251.126865,224.351036,-17.932425,1271.20942
45.850001,1251.882106,224.238601,-18.042922,1271.934474
45.875001,1252.644151,224.181105,-18.148623,1272.675886
45.900001,1253.409091,224.182764,-18.248779,1273.430516
45.925001,1254.172447,224.244329,-18.341898,1274.194048
45.950001,1254.930113,224.362995,-18.425993,1274.961905
45.975001,1255.679231,224.532655,-18.498839,1275.730164
46.000001,1256.418794,224.744449,-18.558201,1276.496244
46.025001,1257.14984,224.987445,-18.602007,1277.259216
46.050001,1257.875196,225.249343,-18.628458,1278.019677
46.075001,1258.598861,225.5171,-18.636104,1278.779246
46.100001,1259.325141,225.777466,-18.623898,1279.53981
46.125001,1260.05773,226.017513,-18.59125,1280.302712
46.150001,1260.798914,226.225194,-18.538085,1281.068071
46.175001,1261.549064,226.390008,-18.464876,1281.834399
46.200001,1262.30653,226.503718,-18.372628,1282.598637
46.225001,1263.067988,226.561027,-18.262783,1283.356603
46.250001,1263.829144,226.560072,-18.137035,1284.103782
46.275001,1264.585657,226.502602,-17.997068,1284.836257
46.300001,1265.33404,226.393806,-17.844266,1285.551557
46.325001,1266.072327,226.241825,-17.67945,1286.249223
46.350001,1266.800355,226.057076,-17.502713,1286.930956
46.375001,1267.519612,225.85152,-17.313366,1287.600338
46.400001,1268.232715,225.637982,-17.110044,1288.262191
46.425001,1268.94263,225.429536,-16.890931,1288.921711
46.450001,1269.651837,225.238937,-16.654091,1289.583548
46.475001,1270.36161,225.078027,-16.397836,1290.250994
46.500001,1271.071571,224.957081,-16.121069,1290.925449
46.525001,1271.779642,224.884115,-15.82353,1291.606251
46.550001,1272.48242,224.864251,-15.50589,1292.29094
46.575001,1273.175897,224.899264,-15.169661,1292.975894
46.600001,1273.85637,224.987424,-14.816957,1293.657194
46.625001,1274.521327,225.123695,-14.450168,1294.331525
46.650001,1275.170095,225.30021,-14.071646,1294.996898
46.675001,1275.804131,225.506947,-13.683496,1295.65304
46.700001,1276.426883,225.732438,-13.287538,1296.301384
46.725001,1277.043293,225.964428,-12.885431,1296.94469
46.750001,1277.659038,226.190446,-12.478941,1297.586398
46.775001,1278.279663,226.398329,-12.070247,1298.229868
46.800001,1278.909746,226.576765,-11.662182,1298.87766
46.825001,1279.552269,226.715887,-11.25832,1299.531013
46.850001,1280.208281,226.807925,-10.862826,1300.189632
46.875001,1280.876947,226.847831,-10.480078,1300.851845
46.900001,1281.555963,226.833734,-10.11411,1301.515088
46.925001,1282.242245,226.767138,-9.767988,1302.17661
46.950001,1282.932717,226.652781,-9.443274,1302.834224
46.975001,1283.625009,226.4982,-9.139681,1303.486913
47.000001,1284.317889,226.313097,-8.854988,1304.135142
47.025001,1285.011341,226.108656,-8.585223,1304.780816
47.050001,1285.706282,225.896891,-8.325063,1305.426886
47.075001,1286.404,225.690087,-8.068384,1306.076708
47.100001,1287.105476,225.500298,-7.808887,1306.733281
47.125001,1287.810736,225.338842,-7.540732,1307.398542
47.150001,1288.518437,225.215744,-7.25912,1308.072853
47.175001,1289.22579,225.139137,-6.960754,1308.754836
47.200001,1289.928884,225.11468,-6.64412,1309.441595
47.225001,1290.623373,225.145113,-6.309543,1310.129316
47.250001,1291.305372,225.230067,-5.959028,1310.81412
47.275001,1291.97236,225.366194,-5.595927,1311.492971
47.300001,1292.623874,225.547581,-5.224532,1312.164429
47.325001,1293.261848,225.766365,-4.849706,1312.829074
47.350001,1293.890505,226.013394,-4.476624,1313.489525
47.375001,1294.515859,226.278831,-4.110664,1314.150035
47.400001,1295.1449,226.552641,-3.757416,1314.815777
47.425001,1295.784613,226.824967,-3.422721,1315.49194
47.450001,1296.44099,227.08648,-3.112655,1316.182813
47.475001,1297.11818,227.328749,-2.83335,1316.891021
47.500001,1297.817956,227.544691,-2.590633,1317.617071
47.525001,1298.539577,227.729079,-2.389515,1318.359312
47.550001,1299.280105,227.879008,-2.233611,1319.114333
47.575001,1300.035105,227.994249,-2.124644,1319.877709
47.600001,1300.799569,228.077361,-2.062126,1320.644938
47.625001,1301.568835,228.133554,-2.043303,1321.412322
47.650001,1302.339286,228.17031,-2.063339,1322.177584
47.675001,1303.108676,228.196847,-2.115675,1322.940096
47.700001,1303.876028,228.223492,-2.192477,1323.700671
47.725001,1304.641178,228.261034,-2.285091,1324.460994
47.750001,1305.404099,228.320078,-2.384492,1325.222851
47.775001,1306.164201,228.410387,-2.48171,1325.987324
47.800001,1306.919806,228.54024,-2.568301,1326.754166
47.825001,1307.667938,228.715842,-2.636847,1327.521497
47.850001,1308.404524,228.940866,-2.681479,1328.285929
47.875001,1309.124979,229.216232,-2.698359,1329.043104
47.900001,1309.825032,229.540192,-2.68603,1329.788528
47.925001,1310.501615,229.908721,-2.645568,1330.518509
47.950001,1311.153576,230.316142,-2.58051,1331.230965
47.975001,1311.782051,230.755821,-2.49658,1331.925911
48.000001,1312.390432,231.22079,-2.40129,1332.605517
48.025001,1312.983915,231.704166,-2.303471,1333.273748
48.050001,1313.568767,232.199322,-2.212794,1333.935653
48.075001,1314.151419,232.699867,-2.13928,1334.596477
48.100001,1314.737551,233.199537,-2.092758,1335.260735
48.125001,1315.331321,233.692133,-2.082276,1335.931448
48.150001,1315.934856,234.171617,-2.115443,1336.609654
48.175001,1316.548111,234.632427,-2.197799,1337.294333
48.200001,1317.169121,235.069969,-2.332288,1337.982744
48.225001,1317.794604,235.481196,-2.518978,1338.671117
48.250001,1318.420773,235.865125,-2.755066,1339.355547
48.275001,1319.044177,236.223147,-3.035192,1340.032884
48.300001,1319.662383,236.559063,-3.351947,1340.701395
48.325001,1320.274341,236.878814,-3.696446,1341.361089
48.350001,1320.880396,237.189961,-4.058856,1342.013626
48.375001,1321.481965,237.500981,-4.428793,1342.661876
48.400001,1322.080985,237.820473,-4.795609,1343.309237
48.425001,1322.679284,238.156345,-5.148651,1343.958869
48.450001,1323.278008,238.515066,-5.477585,1344.613003
48.475001,1323.877261,238.901059,-5.772862,1345.272479
48.500001,1324.476027,239.316333,-6.02635,1345.936614
48.525001,1325.072414,239.760424,-6.232026,1346.603432
48.550001,1325.664166,240.230665,-6.386624,1347.270219
48.575001,1326.249302,240.722745,-6.490063,1347.934261
48.600001,1326.826741,241.231433,-6.54557,1348.593582
48.625001,1327.39674,241.751293,-6.55947,1349.247501
48.650001,1327.961039,242.277241,-6.54071,1349.896872
48.675001,1328.522694,242.804837,-6.500211,1350.543961
48.700001,1329.085606,243.330287,-6.450174,1351.191985
48.725001,1329.653867,243.850235,-6.403362,1351.844423
48.750001,1330.23104,244.361438,-6.3724,1352.504248
48.775001,1330.819509,244.860484,-6.369042,1353.173229
48.800001,1331.420037,245.343672,-6.40343,1353.851482
48.825001,1332.031647,245.807107,-6.483364,1354.537366
48.850001,1332.651868,246.247029,-6.613695,1355.227782
48.875001,1333.277317,246.660288,-6.795945,1355.918834
48.900001,1333.904505,247.044838,-7.028246,1356.606714
48.925001,1334.53068,247.400123,-7.305618,1357.288594
48.950001,1335.154512,247.727236,-7.6205,1357.963337
48.975001,1335.776473,248.028831,-7.963411,1358.631849
49.000001,1336.398827,248.308788,-8.323591,1359.29701
49.025001,1337.025251,248.571716,-8.689537,1359.963208
49.050001,1337.660155,248.822381,-9.049409,1360.635571
49.075001,1338.30786,249.065144,-9.391388,1361.319056
49.100001,1338.971772,249.303477,-9.704063,1362.017547
49.125001,1339.653714,249.539619,-9.976957,1362.733149
49.150001,1340.353583,249.774407,-10.201182,1363.465821
49.175001,1341.069387,250.007308,-10.370179,1364.213434
49.200001,1341.797693,250.23663,-10.48039,1364.972256
49.225001,1342.534382,250.459883,-10.531707,1365.737763
49.250001,1343.275522,250.674192,-10.527592,1366.505583
49.275001,1344.018155,250.876696,-10.474834,1367.272336
49.300001,1344.760805,251.064852,-10.38302,1368.036179
49.325001,1345.503577,251.236605,-10.263846,1368.796937
49.350001,1346.247863,251.390439,-10.130372,1369.555799
49.375001,1346.99571,251.525325,-9.996324,1370.314693
49.400001,1347.749027,251.640645,-9.875405,1371.075482
49.425001,1348.5088,251.736106,-9.780628,1371.839171
49.450001,1349.274514,251.811692,-9.723589,1372.60533
49.475001,1350.043926,251.867652,-9.713729,1373.371863
49.500001,1350.813274,251.904489,-9.75764,1374.135213
49.525001,1351.577895,251.922943,-9.858542,1374.890965
49.550001,1352.333123,251.923929,-10.016057,1375.634713
49.575001,1353.075262,251.908428,-10.226335,1376.362997
49.600001,1353.802378,251.877335,-10.48251,1377.074055
49.625001,1354.514754,251.831305,-10.775357,1377.768243
49.650001,1355.214887,251.770619,-11.094017,1378.448008
49.675001,1355.907059,251.695119,-11.426651,1379.117455
49.700001,1356.596569,251.604222,-11.760964,1379.781597
49.725001,1357.288787,251.497026,-12.084645,1380.445451
49.750001,1357.988202,251.372499,-12.385784,1381.113138
49.775001,1358.697649,251.229704,-12.653375,1381.787167
49.800001,1359.417849,251.068035,-12.877928,1382.468042
49.825001,1360.147378,250.887397,-13.052165,1383.154271
49.850001,1360.88308,250.688297,-13.171686,1383.842792
49.875001,1361.620825,250.471819,-13.235444,1384.529733
49.900001,1362.356459,250.239506,-13.245928,1385.211315
49.925001,1363.086703,249.993181,-13.208985,1385.884709
49.950001,1363.809803,249.734781,-13.133348,1386.548638
49.975001,1364.525787,249.466265,-13.029958,1387.203598
50.000001,1365.2363,249.189612,-12.91123,1387.851692
50.025001,1365.944074,248.906929,-12.790332,1388.496117
50.050001,1366.652177,248.620616,-12.680499,1389.140446
50.075001,1367.363206,248.333528,-12.594371,1389.78786
50.100001,1368.078604,248.049041,-12.543307,1390.44048
50.125001,1368.798266,247.770988,-12.536671,1391.098963
50.150001,1369.520514,247.503408,-12.581165,1391.76243
50.175001,1370.242475,247.250145,-12.680292,1392.428764
50.200001,1370.960774,247.014366,-12.834093,1393.095207
50.225001,1371.672385,246.7981,-13.039215,1393.75911
50.250001,1372.375414,246.601898,-13.289314,1394.418652
50.275001,1373.069639,246.424677,-13.575676,1395.073351
50.300001,1373.75668,246.263777,-13.887934,1395.724234
50.325001,1374.439753,246.11519,-14.214725,1396.373653
50.350001,1375.123089,245.973935,-14.544224,1397.024775
50.375001,1375.811129,245.834507,-14.864557,1397.680872
50.400001,1376.507652,245.691365,-15.164174,1398.344562
50.425001,1377.21503,245.539429,-15.432264,1399.017157
50.450001,1377.933746,245.374538,-15.659272,1399.698283
50.475001,1378.6623,245.193828,-15.837517,1400.385868
50.500001,1379.397555,244.995993,-15.96181,1401.076526
50.525001,1380.135444,244.781366,-16.029938,1401.766286
50.550001,1380.871903,244.551851,-16.042892,1402.451495
50.575001,1381.603793,244.310703,-16.004765,1403.129685
50.600001,1382.329611,244.062248,-15.922348,1403.800219
50.625001,1383.049811,243.811608,-15.804512,1404.464547
50.650001,1383.766695,243.564483,-15.661525,1405.126046
50.675001,1384.483887,243.327006,-15.504382,1405.789476
50.700001,1385.20554,243.105637,-15.34422,1406.460161
50.725001,1385.935414,242.907031,-15.191791,1407.143059
50.750001,1386.676032,242.737809,-15.056945,1407.841885
50.775001,1387.428076,242.604207,-14.948107,1408.558452
50.800001,1388.190177,242.511592,-14.871731,1409.292379
50.825001,1388.959144,242.463953,-14.831814,1410.041225
50.850001,1389.730612,242.463447,-14.829549,1410.801054
50.875001,1390.499951,242.510116,-14.863209,1411.56728
50.900001,1391.26323,242.601843,-14.928298,1412.335613
50.925001,1392.017991,242.734536,-15.017945,1413.102856
50.950001,1392.763672,242.902472,-15.123447,1413.867383
50.975001,1393.501576,243.098697,-15.234872,1414.629181
51.000001,1394.234432,243.315411,-15.341643,1415.389489
51.025001,1394.965654,243.544293,-15.433085,1416.150126
51.050001,1395.698464,243.776779,-15.498934,1416.912678
51.075001,1396.435068,244.004366,-15.529873,1417.677751
51.100001,1397.176061,244.218985,-15.51808,1418.444454
51.125001,1397.920202,244.413485,-15.457762,1419.210268
51.150001,1398.664603,244.582187,-15.34559,1419.971339
51.175001,1399.405321,244.721432,-15.180926,1420.723158
51.200001,1400.138197,244.830019,-14.96577,1421.46146
51.225001,1400.859743,244.909425,-14.704419,1422.183134
51.250001,1401.567868,244.963775,-14.402907,1422.886918
51.275001,1402.262252,244.999576,-14.068366,1423.57372
51.300001,1402.944322,245.025271,-13.708444,1424.246494
51.325001,1403.616823,245.050689,-13.33089,1424.909731
51.350001,1404.283127,245.086423,-12.943318,1425.568653
51.375001,1404.946405,245.143169,-12.553116,1426.228297
51.400001,1405.608867,245.231025,-12.167386,1426.892634
51.425001,1406.271207,245.358758,-11.792836,1427.563903
51.450001,1406.932397,245.533102,-11.435527,1428.242292
51.475001,1407.58988,245.758179,-11.100485,1428.926021
51.500001,1408.240132,246.03516,-10.791235,1429.611843
51.525001,1408.87948,246.362244,-10.509363,1430.295841
51.550001,1409.504974,246.734952,-10.254229,1430.974339
51.575001,1410.115125,247.146674,-10.022902,1431.64472
51.600001,1410.710339,247.589307,-9.810358,1432.305962
51.625001,1411.292971,248.053837,-9.609894,1432.958794
51.650001,1411.867002,248.530769,-9.413702,1433.605452
51.675001,1412.437436,249.010358,-9.213534,1434.249127
51.700001,1413.009527,249.482743,-9.001392,1434.893232
51.725001,1413.587988,249.938072,-8.77021,1435.54065
51.750001,1414.176319,250.366763,-8.51445,1436.193118
51.775001,1414.776373,250.759969,-8.230578,1436.850894
51.800001,1415.388254,251.110235,-7.917322,1437.512763
51.825001,1416.01055,251.412248,-7.575665,1438.17641
51.850001,1416.640871,251.663517,-7.208561,1438.839062
51.875001,1417.276535,251.864819,-6.820418,1439.49824
51.900001,1417.915249,252.020309,-6.41647,1440.152444
51.925001,1418.555601,252.137278,-6.002175,1440.801591
51.950001,1419.197254,252.225621,-5.582764,1441.447112
51.975001,1419.840808,252.29713,-5.163015,1442.091682
52.000001,1420.487369,252.36469,-4.747245,1442.738659
52.025001,1421.137947,252.44146,-4.339448,1443.391349
52.050001,1421.792844,252.54003,-3.943485,1444.052253
52.075001,1422.45118,252.671589,-3.563204,1444.72246
52.100001,1423.110705,252.845135,-3.202414,1445.401327
52.125001,1423.767984,253.066806,-2.864691,1446.086542
52.150001,1424.418939,253.339437,-2.553058,1446.774586
52.175001,1425.059648,253.66245,-2.269607,1447.461499
52.200001,1425.687233,254.032092,-2.015191,1448.143795
52.225001,1426.300617,254.441974,-1.789274,1448.819302
52.250001,1426.900989,254.883765,-1.589971,1449.487735
52.275001,1427.491867,255.347882,-1.41429,1450.150879
52.300001,1428.078764,255.824041,-1.258505,1450.812352
52.325001,1428.668507,256.301621,-1.1186,1451.476998
52.350001,1429.268344,256.769884,-0.990704,1452.150046
52.375001,1429.884965,257.218157,-0.871477,1452.836175
52.400001,1430.523594,257.636112,-0.758397,1453.53868
52.425001,1431.187308,258.014232,-0.649944,1454.258875
52.450001,1431.876704,258.344466,-0.545647,1454.995896
52.475001,1432.589993,258.620988,-0.446029,1455.746923
52.500001,1433.323512,258.840899,-0.352433,1456.507819
52.525001,1434.072535,259.004705,-0.266789,1457.274011
52.550001,1434.832191,259.116455,-0.19135,1458.041423
52.575001,1435.598267,259.183504,-0.128459,1458.807215
52.600001,1436.367692,259.215986,-0.080349,1459.57017
52.625001,1437.13863,259.226094,-0.049022,1460.330651
52.650001,1437.910172,259.227283,-0.036153,1461.090157
52.675001,1438.681757,259.233464,-0.043029,1461.850604
52.700001,1439.452484,259.258193,-0.070487,1462.613507
52.725001,1440.220525,259.313867,-0.118849,1463.379259
52.750001,1440.982808,259.410923,-0.187872,1464.146685
52.775001,1441.735096,259.5571,-0.276745,1464.912985
52.800001,1442.472472,259.756881,-0.384155,1465.674117
52.825001,1443.19013,260.01121,-0.50846,1466.425532
52.850001,1443.884312,260.317572,-0.647931,1467.163101
52.875001,1444.553126,260.670411,-0.801047,1467.884
52.900001,1445.19708,261.061789,-0.966769,1468.587346
52.925001,1445.819196,261.48212,-1.144746,1469.274432
52.950001,1446.424689,261.920828,-1.33539,1469.948531
52.975001,1447.020288,262.36684,-1.539811,1470.614308
53.000001,1447.613328,262.808918,-1.75962,1471.276986
53.025001,1448.210759,263.235902,-1.996617,1471.941415
53.050001,1448.818236,263.637002,-2.252431,1472.611226
53.075001,1449.439412,264.002228,-2.528173,1473.28822
53.100001,1450.075589,264.322994,-2.824172,1473.972128
53.125001,1450.725754,264.592839,-3.139862,1474.660789
53.150001,1451.38704,264.80812,-3.473839,1475.35072
53.175001,1452.055476,264.968528,-3.824084,1476.037956
53.200001,1452.726888,265.077278,-4.188279,1476.71897
53.225001,1453.397716,265.140946,-4.564126,1477.391442
53.250001,1454.065573,265.168984,-4.949577,1478.054728
53.275001,1454.729443,265.173036,-5.342899,1478.709924
53.300001,1455.38951,265.166154,-5.742566,1479.359555
53.325001,1456.046681,265.161998,-6.14701,1480.006962
53.350001,1456.701965,265.174044,-6.554304,1480.655547
53.375001,1457.355865,265.2148,-6.961893,1481.308028
53.400001,1458.007936,265.295012,-7.366464,1481.965874
53.425001,1458.656646,265.422923,-7.764036,1482.629023
53.450001,1459.299563,265.603666,-8.150295,1483.295975
53.475001,1459.933869,265.838906,-8.521122,1483.96423
53.500001,1460.557048,266.126826,-8.873204,1484.630969
53.525001,1461.167602,266.462464,-9.204607,1485.29382
53.550001,1461.765598,266.838328,-9.515168,1485.951512
53.575001,1462.35292,267.245124,-9.806638,1486.604248
53.600001,1462.93317,267.672461,-10.082557,1487.253733
53.625001,1463.51123,268.109394,-10.347895,1487.902835
53.650001,1464.092577,268.544792,-10.608535,1488.554977
53.675001,1464.682469,268.967587,-10.870654,1489.213373
53.700001,1465.285157,269.367021,-11.140097,1489.880293
