time,PN_m,PE_m,PD_m,P_m
6.85,187.802743,33.006879,-17.727061,191.503455
6.8625,188.168302,32.910262,-17.650291,191.838286
6.875,188.531505,32.807111,-17.570875,192.16964
6.8875,188.892613,32.69897,-17.488589,192.498033
6.9,189.251953,32.587423,-17.403161,192.824043
6.9125,189.609894,32.474086,-17.314286,193.148292
6.925,189.966821,32.36058,-17.22163,193.471405
6.9375,190.323107,32.248518,-17.124846,193.793994
6.95,190.679087,32.139489,-17.023579,194.116623
6.9625,191.035033,32.03504,-16.917488,194.439783
6.975,191.391135,31.936657,-16.806251,194.763874
6.9875,191.747481,31.845746,-16.689581,195.089185
7,192.104053,31.763614,-16.567239,195.415884
7.0125,192.460719,31.691443,-16.439039,195.744012
7.025,192.817241,31.630275,-16.30486,196.073484
7.0375,193.17328,31.580986,-16.164651,196.4041
7.05,193.528416,31.544269,-16.018431,196.735555
7.0625,193.882171,31.52062,-15.866288,197.067462
7.075,194.234034,31.510322,-15.708379,197.399376
7.0875,194.583491,31.513445,-15.544919,197.730819
7.1,194.930055,31.529837,-15.376176,198.061313
7.1125,195.273295,31.559134,-15.202455,198.390406
7.125,195.612862,31.600767,-15.024093,198.717698
7.1375,195.948514,31.653976,-14.841444,199.042867
7.15,196.28013,31.717828,-14.654871,199.365683
7.1625,196.607723,31.791239,-14.464734,199.686024
7.175,196.931441,31.872996,-14.271387,200.003882
7.1875,197.251566,31.961777,-14.075174,200.31936
7.2,197.568507,32.056176,-13.876425,200.632671
7.2125,197.882781,32.154724,-13.675462,200.94412
7.225,198.194994,32.255906,-13.472603,201.254093
7.2375,198.505818,32.358184,-13.268166,201.563032
7.25,198.815965,32.460012,-13.06248,201.871416
7.2625,199.126158,32.559852,-12.855892,202.179733
7.275,199.437104,32.656191,-12.648776,202.488461
7.2875,199.749465,32.74756,-12.441541,202.798036
7.3,200.063835,32.832548,-12.234634,203.108839
7.3125,200.380719,32.909826,-12.028543,203.421176
7.325,200.700512,32.978159,-11.823796,203.735262
7.3375,201.023493,33.036436,-11.620957,204.051213
7.35,201.349814,33.08368,-11.420613,204.369048
7.3625,201.679501,33.119076,-11.223366,204.688686
7.375,202.012464,33.141985,-11.029815,205.009959
7.3875,202.348505,33.151956,-10.840535,205.332625
7.4,202.68734,33.148744,-10.656061,205.656385
7.4125,203.028616,33.132308,-10.476867,205.980906
7.425,203.371939,33.102817,-10.303346,206.305843
7.4375,203.716899,33.060643,-10.135789,206.630867
7.45,204.063095,33.006356,-9.974379,206.955682
7.4625,204.41016,32.940701,-9.819171,207.28005
7.475,204.757778,32.86459,-9.670093,207.603804
7.4875,205.105703,32.779077,-9.526938,207.926862
7.5,205.453766,32.685335,-9.389371,208.249229
7.5125,205.801878,32.58464,-9.256932,208.571002
7.525,206.150032,32.478345,-9.12905,208.89236
7.5375,206.498289,32.36786,-9.005052,209.213557
7.55,206.846768,32.254639,-8.884183,209.534904
7.5625,207.195629,32.140157,-8.765622,209.856748
7.575,207.54505,32.025899,-8.648503,210.179454
7.5875,207.895207,31.913345,-8.531933,210.503379
7.6,208.246249,31.803957,-8.415016,210.828851
7.6125,208.598278,31.699162,-8.296871,211.156142
7.625,208.951329,31.60034,-8.176655,211.485454
7.6375,209.305357,31.508809,-8.053582,211.816897
7.65,209.660225,31.425806,-7.92694,212.150483
7.6625,210.015699,31.352468,-7.796109,212.486118
7.675,210.371452,31.289818,-7.660575,212.8236
7.6875,210.727073,31.238743,-7.51994,213.162632
7.7,211.08208,31.199977,-7.373932,213.502828
7.7125,211.435943,31.174087,-7.222405,213.843739
7.725,211.788109,31.161461,-7.065342,214.184871
7.7375,212.138031,31.162303,-6.902852,214.525716
7.75,212.485197,31.176624,-6.735162,214.865779
7.7625,212.829159,31.204249,-6.562603,215.20461
7.775,213.169565,31.244824,-6.385604,215.541825
7.7875,213.506177,31.297827,-6.204675,215.87714
7.8,213.838895,31.362582,-6.020392,216.210383
7.8125,214.167765,31.438278,-5.833387,216.541509
7.825,214.492986,31.523992,-5.64433,216.87061
7.8375,214.814911,31.618707,-5.453926,217.197914
7.85,215.134035,31.721333,-5.262902,217.523778
7.8625,215.450981,31.830725,-5.072004,217.848676
7.875,215.766481,31.945704,-4.881992,218.173179
7.8875,216.081349,32.065068,-4.693641,218.497936
7.9,216.396453,32.18761,-4.507741,218.823643
7.9125,216.712685,32.312127,-4.325098,219.151016
7.925,217.030927,32.437431,-4.146531,219.480759
7.9375,217.352019,32.56236,-3.972876,219.813537
7.95,217.676732,32.685789,-3.80498,220.149945
7.9625,218.005734,32.806641,-3.643695,220.490481
7.975,218.339572,32.923895,-3.489872,220.835529
7.9875,218.678651,33.036606,-3.344344,221.18534
8,219.02322,33.143913,-3.207919,221.54002
8.0125,219.373368,33.245056,-3.081354,221.899534
8.025,219.729026,33.339392,-2.965344,222.263702
8.0375,220.089975,33.426409,-2.860495,222.632218
8.05,220.455861,33.505738,-2.767312,223.004661
8.0625,220.826216,33.577164,-2.686176,223.380526
8.075,221.200489,33.640634,-2.617334,223.759244
8.0875,221.578071,33.696261,-2.560885,224.140219
8.1,221.958326,33.744324,-2.516774,224.522854
8.1125,222.340624,33.785265,-2.484791,224.906584
8.125,222.724368,33.819681,-2.464572,225.290899
8.1375,223.109017,33.848312,-2.455606,225.675367
8.15,223.494103,33.872028,-2.457246,226.059652
8.1625,223.879247,33.891815,-2.468718,226.443518
8.175,224.264158,33.908753,-2.489139,226.826832
8.1875,224.648636,33.924001,-2.517533,227.209563
8.2,225.032562,33.938776,-2.552841,227.591765
8.2125,225.41588,33.954336,-2.593945,227.973561
8.225,225.798586,33.971957,-2.639675,228.355125
8.2375,226.180697,33.992918,-2.688832,228.736653
8.25,226.562238,34.018479,-2.740194,229.118339
8.2625,226.943209,34.049859,-2.792539,229.500352
8.275,227.32357,34.088225,-2.844653,229.882806
8.2875,227.70322,34.134661,-2.89535,230.265748
8.3,228.081983,34.19016,-2.943486,230.649132
8.3125,228.459601,34.2556,-2.987974,231.032819
8.325,228.835729,34.331726,-3.027806,231.416564
8.3375,229.209945,34.419142,-3.062066,231.800027
8.35,229.581754,34.518294,-3.089953,232.182778
8.3625,229.950612,34.629465,-3.11079,232.564316
8.375,230.315945,34.752774,-3.124046,232.944091
8.3875,230.677174,34.888174,-3.129344,233.32153
8.4,231.033748,35.035465,-3.12647,233.696066
8.4125,231.38517,35.1943,-3.115382,234.067172
8.425,231.731022,35.364205,-3.096205,234.434383
8.4375,232.070995,35.544598,-3.069235,234.797328
8.45,232.404903,35.73481,-3.034928,235.15575
8.4625,232.732702,35.934105,-2.993892,235.50952
8.475,233.05449,36.141706,-2.946874,235.858649
8.4875,233.370515,36.356809,-2.894749,236.203291
8.5,233.681164,36.578607,-2.8385,236.543734
8.5125,233.98695,36.806294,-2.779207,236.880392
8.525,234.288497,37.039083,-2.718028,237.213788
8.5375,234.586513,37.276204,-2.656184,237.544528
8.55,234.881769,37.516911,-2.594945,237.873281
8.5625,235.175064,37.760475,-2.535613,238.200742
8.575,235.467201,38.006185,-2.479506,238.52761
8.5875,235.758955,38.25334,-2.427943,238.854554
8.6,236.051047,38.501242,-2.382225,239.182185
8.6125,236.344116,38.749199,-2.343619,239.511031
8.625,236.638699,38.996512,-2.313335,239.841517
8.6375,236.935213,39.242487,-2.292508,240.173944
8.65,237.233945,39.486431,-2.282173,240.508485
8.6625,237.535045,39.727661,-2.283251,240.845174
8.675,237.838525,39.965519,-2.296518,241.183914
8.6875,238.144267,40.199383,-2.322598,241.524485
8.7,238.452039,40.428683,-2.361938,241.866559
8.7125,238.761509,40.652923,-2.414801,242.209722
8.725,239.072269,40.871692,-2.481262,242.553503
8.7375,239.383863,41.08469,-2.5612,242.897397
8.75,239.695814,41.291735,-2.654307,243.240901
8.7625,240.007648,41.492782,-2.760095,243.583539
8.775,240.318925,41.687923,-2.877907,243.924888
8.7875,240.629256,41.877399,-3.006935,244.264605
8.8,240.938327,42.06159,-3.14624,244.60244
8.8125,241.245906,42.241014,-3.294769,244.93825
8.825,241.551856,42.416317,-3.451372,245.272002
8.8375,241.856132,42.588253,-3.614827,245.603776
8.85,242.158776,42.757672,-3.783849,245.933749
8.8625,242.459912,42.925493,-3.957108,246.262189
8.875,242.759728,43.092687,-4.133242,246.589434
8.8875,243.058459,43.260248,-4.310866,246.91587
8.9,243.356368,43.429172,-4.488578,247.24191
8.9125,243.653725,43.600427,-4.664976,247.567965
8.925,243.95079,43.774933,-4.838659,247.894424
8.9375,244.247787,43.953533,-5.008242,248.221628
8.95,244.544893,44.136978,-5.172369,248.549856
8.9625,244.842223,44.325903,-5.329727,248.8793
8.975,245.139825,44.520813,-5.479063,249.210065
8.9875,245.437667,44.722072,-5.619206,249.542156
9,245.73565,44.929896,-5.749089,249.875483
9.0125,246.033605,45.14435,-5.867768,250.209867
9.025,246.331309,45.365352,-5.97445,250.545052
9.0375,246.628501,45.592683,-6.06851,250.880723
9.05,246.924897,45.826002,-6.14951,251.216528
9.0625,247.220214,46.064862,-6.217215,251.552101
9.075,247.514189,46.308731,-6.271598,251.887088
9.0875,247.8066,46.557016,-6.312848,252.22117
9.1,248.097285,46.80909,-6.341367,252.554087
9.1125,248.386159,47.064311,-6.357761,252.885655
9.125,248.673221,47.322045,-6.36283,253.215782
9.1375,248.958563,47.581681,-6.357551,253.544475
9.15,249.242369,47.842649,-6.343061,253.871842
9.1625,249.524915,48.104427,-6.320635,254.198091
9.175,249.806553,48.366543,-6.291662,254.523519
9.1875,250.087704,48.628576,-6.257625,254.848496
9.2,250.368836,48.890151,-6.22008,255.173452
9.2125,250.650445,49.150932,-6.18063,255.498846
9.225,250.933034,49.41061,-6.140906,255.825149
9.2375,251.217088,49.668889,-6.102547,256.152816
9.25,251.503052,49.92548,-6.067175,256.482259
9.2625,251.791312,50.180081,-6.036374,256.813829
9.275,252.082171,50.432375,-6.011668,257.147789
9.2875,252.375841,50.682021,-5.994498,257.484304
9.3,252.672428,50.928649,-5.986198,257.823424
9.3125,252.971928,51.171862,-5.987971,258.165086
9.325,253.274227,51.411243,-6.000866,258.509111
9.3375,253.579109,51.646359,-6.02576,258.855212
9.35,253.886269,51.876775,-6.063336,259.203012
9.3625,254.195329,52.102069,-6.114071,259.552062
9.375,254.505862,52.321846,-6.178228,259.901866
9.3875,254.817417,52.535756,-6.25585,260.251911
9.4,255.129546,52.743507,-6.346761,260.601696
9.4125,255.44183,52.94488,-6.450575,260.95076
9.425,255.75391,53.139741,-6.566708,261.298711
9.4375,256.065504,53.328046,-6.694393,261.645252
9.45,256.376429,53.509847,-6.832704,261.990196
9.4625,256.686612,53.685287,-6.980569,262.333481
9.475,256.996101,53.854602,-7.1368,262.675176
9.4875,257.305061,54.018106,-7.300113,263.015478
9.5,257.613773,54.176182,-7.469144,263.354709
9.5125,257.922619,54.329271,-7.64247,263.693296
9.525,258.232068,54.477848,-7.818627,264.031756
9.5375,258.542654,54.622412,-7.99612,264.370667
9.55,258.854951,54.763464,-8.173435,264.710649
9.5625,259.169547,54.901493,-8.349056,265.052325
9.575,259.487018,55.036955,-8.52147,265.396297
9.5875,259.807899,55.170263,-8.689183,265.743117
9.6,260.132659,55.301772,-8.850732,266.093258
9.6125,260.46168,55.431766,-9.004702,266.44709
9.625,260.795235,55.560455,-9.149744,266.804866
9.6375,261.133482,55.687968,-9.284597,267.166706
9.65,261.476448,55.81435,-9.408107,267.532591
9.6625,261.824037,55.939568,-9.519257,267.902366
9.675,262.17603,56.063511,-9.617182,268.27575
9.6875,262.5321,56.186002,-9.701198,268.652347
9.7,262.891832,56.306807,-9.770818,269.031673
9.7125,263.254745,56.425646,-9.825768,269.413177
9.725,263.620318,56.542206,-9.865998,269.796277
9.7375,263.988019,56.656158,-9.891682,270.180384
9.75,264.357334,56.767168,-9.903226,270.564937
9.7625,264.727793,56.87491,-9.901249,270.949431
9.775,265.098991,56.979074,-9.886581,271.333438
9.7875,265.470609,57.079382,-9.86024,271.716625
9.8,265.842423,57.175588,-9.823413,272.098771
9.8125,266.214311,57.267486,-9.777438,272.479766
9.825,266.58625,57.35491,-9.723773,272.859609
9.8375,266.958308,57.437736,-9.663979,273.238402
9.85,267.330633,57.515878,-9.599694,273.616333
9.8625,267.703427,57.589289,-9.532611,273.993653
9.875,268.076932,57.657951,-9.464456,274.370655
9.8875,268.451396,57.721879,-9.396968,274.747649
9.9,268.827055,57.781107,-9.331878,275.124927
9.9125,269.2041,57.835693,-9.270884,275.502748
9.925,269.582661,57.885709,-9.215639,275.881305
9.9375,269.962779,57.931241,-9.167716,276.260706
9.95,270.3444,57.972384,-9.128596,276.640965
9.9625,270.727361,58.009243,-9.099638,277.021984
9.975,271.111387,58.041928,-9.082057,277.403557
9.9875,271.496103,58.070555,-9.076905,277.785373
10,271.881037,58.095243,-9.085043,278.167025
10.0125,272.265648,58.116113,-9.10713,278.548031
10.025,272.649344,58.133286,-9.143608,278.927857
10.0375,273.031514,58.146879,-9.194691,279.305942
10.05,273.411556,58.157006,-9.260369,279.681731
10.0625,273.788912,58.163774,-9.340403,280.054702
10.075,274.163095,58.167274,-9.434341,280.424395
10.0875,274.533719,58.167586,-9.541529,280.790441
10.1,274.900517,58.16477,-9.661129,281.152578
10.1125,275.26336,58.15886,-9.792145,281.510669
10.125,275.622265,58.149868,-9.93344,281.864707
10.1375,275.977393,58.137775,-10.083763,282.21482
10.15,276.329049,58.12253,-10.241772,282.56126
10.1625,276.677665,58.104053,-10.406054,282.904396
10.175,277.023782,58.082227,-10.575143,283.24469
10.1875,277.368026,58.05691,-10.747538,283.58268
10.2,277.711082,58.027926,-10.921719,283.918948
10.2125,278.053659,57.99508,-11.096155,284.254096
10.225,278.396465,57.958155,-11.269319,284.588715
10.2375,278.740171,57.916922,-11.439702,284.923357
10.25,279.085384,57.871148,-11.60582,285.258508
10.2625,279.432623,57.820602,-11.766232,285.594567
10.275,279.78229,57.765066,-11.919556,285.931825
10.2875,280.134662,57.704345,-12.064484,286.270452
10.3,280.489876,57.63827,-12.199807,286.610495
10.3125,280.847928,57.566711,-12.324433,286.951871
10.325,281.208676,57.489583,-12.43741,287.29438
10.3375,281.571853,57.406847,-12.537948,287.637714
10.35,281.937082,57.318518,-12.625439,287.98148
10.3625,282.303904,57.22466,-12.699475,288.325221
10.375,282.671802,57.12539,-12.759859,288.668446
10.3875,283.040231,57.020872,-12.80661,289.010659
10.4,283.408652,56.911313,-12.839973,289.351389
10.4125,283.776561,56.796955,-12.860408,289.690215
10.425,284.143513,56.678074,-12.868583,290.026793
10.4375,284.509149,56.554965,-12.865362,290.360874
10.45,284.873208,56.427945,-12.851784,290.692322
10.4625,285.235541,56.297339,-12.829047,291.021114
10.475,285.59611,56.163485,-12.79848,291.347347
10.4875,285.95499,56.026725,-12.761522,291.671231
10.5,286.312352,55.887411,-12.719699,291.993076
10.5125,286.668452,55.745902,-12.674602,292.313278
10.525,287.02361,55.602567,-12.627859,292.632297
10.5375,287.378185,55.457794,-12.58112,292.950632
10.55,287.73255,55.311989,-12.536031,293.268799
10.5625,288.087066,55.165581,-12.494214,293.587303
10.575,288.442059,55.019027,-12.457247,293.906614
10.5875,288.797794,54.872813,-12.42664,294.227145
10.6,289.15446,54.727453,-12.403814,294.549232
10.6125,289.512152,54.583485,-12.390079,294.87312
10.625,289.870866,54.441468,-12.386612,295.198951
10.6375,290.230496,54.30197,-12.394434,295.526762
10.65,290.590839,54.165559,-12.414391,295.856486
10.6625,290.951604,54.032789,-12.447138,296.187963
10.675,291.312432,53.904184,-12.493126,296.520947
10.6875,291.672914,53.780223,-12.55259,296.85513
10.7,292.03262,53.661322,-12.625553,297.190163
10.7125,292.391125,53.547821,-12.711819,297.525678
10.725,292.748034,53.439971,-12.81099,297.861316
10.7375,293.103013,53.33792,-12.922471,298.196747
10.75,293.455805,53.24171,-13.045493,298.531697
10.7625,293.806258,53.151269,-13.179131,298.865963
10.775,294.154327,53.066412,-13.322325,299.199426
10.7875,294.500089,52.986843,-13.473907,299.532058
10.8,294.843738,52.912161,-13.632617,299.863928
10.8125,295.185583,52.841867,-13.79713,300.19519
10.825,295.526028,52.77538,-13.966072,300.526081
10.8375,295.865562,52.712041,-14.138033,300.8569
10.85,296.204731,52.651134,-14.311588,301.187992
10.8625,296.544116,52.5919,-14.485302,301.519725
10.875,296.884301,52.533548,-14.657742,301.852466
10.8875,297.225852,52.475276,-14.827487,302.186558
10.9,297.569281,52.416285,-14.993142,302.522294
10.9125,297.915028,52.355798,-15.153339,302.859897
10.925,298.263437,52.293071,-15.306761,303.199505
10.9375,298.614736,52.227416,-15.452148,303.541154
10.95,298.969031,52.158208,-15.588319,303.884774
10.9625,299.326298,52.084907,-15.714186,304.230186
10.975,299.686384,52.007064,-15.828778,304.577107
10.9875,300.049021,51.924333,-15.931257,304.925165
11,300.413834,51.836478,-16.02094,305.273914
11.0125,300.780371,51.743381,-16.097313,305.62286
11.025,301.148125,51.645039,-16.160045,305.971486
11.0375,301.516561,51.541563,-16.208996,306.31928
11.05,301.885155,51.433179,-16.244225,306.665769
11.0625,302.253416,51.320213,-16.265984,307.010544
11.075,302.620919,51.203091,-16.274714,307.353288
11.0875,302.987328,51.082322,-16.271034,307.693794
11.1,303.352414,50.958492,-16.255723,308.031984
11.1125,303.716068,50.832252,-16.229707,308.367915
11.125,304.078308,50.704309,-16.19403,308.701783
11.1375,304.439272,50.575414,-16.149842,309.033915
11.15,304.799216,50.446362,-16.098369,309.36476
11.1625,305.158492,50.317978,-16.040899,309.694873
11.175,305.517532,50.191117,-15.978756,310.024888
11.1875,305.876822,50.066657,-15.913286,310.355495
11.2,306.236873,49.945498,-15.845836,310.687409
11.2125,306.598194,49.828554,-15.777741,311.021341
11.225,306.961258,49.716749,-15.710305,311.357966
11.2375,307.326483,49.611007,-15.644787,311.697896
11.25,307.694196,49.512248,-15.582384,312.041651
11.2625,308.064624,49.42137,-15.524218,312.389637
11.275,308.437869,49.339237,-15.471316,312.742132
11.2875,308.813909,49.266667,-15.424596,313.09927
11.3,309.192586,49.204406,-15.384852,313.461038
11.3125,309.573623,49.153121,-15.352735,313.827284
11.325,309.95663,49.113374,-15.328747,314.197719
11.3375,310.341125,49.085608,-15.313221,314.57194
11.35,310.726561,49.070139,-15.306323,314.949453
11.3625,311.112354,49.067138,-15.308041,315.329696
11.375,311.497913,49.076629,-15.31819,315.712071
11.3875,311.882671,49.098488,-15.336414,316.095979
11.4,312.266121,49.132442,-15.362194,316.480843
11.4125,312.647831,49.178077,-15.394863,316.866141
11.425,313.027474,49.234848,-15.433617,317.251425
11.4375,313.404842,49.30209,-15.477533,317.636341
11.45,313.779848,49.379032,-15.525588,318.020637
11.4625,314.152531,49.464809,-15.576675,318.404166
11.475,314.52305,49.55848,-15.629622,318.786883
11.4875,314.891667,49.659042,-15.683212,319.168836
11.5,315.258734,49.765435,-15.736194,319.550146
11.5125,315.624662,49.876564,-15.787306,319.930989
11.525,315.9899,49.991301,-15.835283,320.311572
11.5375,316.354905,50.108499,-15.878879,320.692105
11.55,316.720114,50.227,-15.916877,321.072778
11.5625,317.085915,50.345645,-15.948106,321.453735
11.575,317.452625,50.463286,-15.97146,321.835051
11.5875,317.820467,50.578796,-15.985907,322.216718
11.6,318.189556,50.691085,-15.990512,322.59863
11.6125,318.55989,50.799118,-15.984451,322.980583
11.625,318.931347,50.901926,-15.967025,323.362267
11.6375,319.303687,50.998632,-15.937675,323.743285
11.65,319.676571,51.088465,-15.895993,324.123162
11.6625,320.04957,51.170781,-15.841726,324.501366
11.675,320.422192,51.245078,-15.774786,324.877335
11.6875,320.793908,51.311011,-15.695242,325.250507
11.7,321.164184,51.368407,-15.603317,325.620346
11.7125,321.532503,51.417267,-15.499381,325.986375
11.725,321.8984,51.457771,-15.383929,326.3482
11.7375,322.261483,51.490278,-15.257572,326.705534
11.75,322.621454,51.515321,-15.121014,327.058214
11.7625,322.97812,51.533594,-14.975029,327.406213
11.775,323.331405,51.545942,-14.820449,327.749641
11.7875,323.681349,51.553349,-14.65814,328.088745
11.8,324.028101,51.556915,-14.488987,328.423897
11.8125,324.371905,51.557842,-14.313883,328.75558
11.825,324.713088,51.557413,-14.133719,329.084363
11.8375,325.052031,51.556973,-13.949375,329.410883
11.85,325.389153,51.55791,-13.761721,329.735809
